"gene_id","gene_name"
"ENSMPIG00014027223233","PIK3AP1"
"ENSMPIG00014003919243","CTBP2"
"ENSMPIG00014026424241","EXOSC1"
"ENSMPIG00014051000234","evm.TU.scaffold0014.583"
"ENSMPIG00014055524241","GDF10"
"ENSMPIG00014007524241","TUBGCP2"
"ENSMPIG00014028924241","HELLS"
"ENSMPIG00014040418243","STOX1"
"ENSMPIG00014012823243","NRAP"
"ENSMPIG00014025624243","AVPI1"
"ENSMPIG00014032324241","RPP30"
"ENSMPIG00014003424241","LHPP"
"ENSMPIG00014024023243","ENTPD7"
"ENSMPIG00014002423243","ACADSB"
"ENSMPIG00014050322243","SFTPA1"
"ENSMPIG00014046624241","ZSWIM8"
"ENSMPIG00014009524241","FAM45A"
"ENSMPIG00014022524243","NDUFB8"
"ENSMPIG00014043224241","PCBD1"
"ENSMPIG00014004023233","TEX36"
"ENSMPIG00014054423243","DRGX"
"ENSMPIG00014001124241","TACC2"
"ENSMPIG00014050422243","MAT1A"
"ENSMPIG00014055020243","ARHGAP22"
"ENSMPIG00014030523243","CYP26A1"
"ENSMPIG00014024403241","evm.TU.scaffold0014.288"
"ENSMPIG00014034324241","PTEN"
"ENSMPIG00014008517243","CYP2E1"
"ENSMPIG00014050002243","evm.TU.scaffold0014.573"
"ENSMPIG00014040023243","SLC25A16"
"ENSMPIG00014004523243","DHX32"
"ENSMPIG00014056523243","SNCG"
"ENSMPIG00014027920223","ZNF518A"
"ENSMPIG00014056621243","MMRN2"
"ENSMPIG00014023023233","BLOC1S2"
"ENSMPIG00014020220203","HPS6"
"ENSMPIG00014033701243","evm.TU.scaffold0014.387"
"ENSMPIG00014035020243","A1CF"
"ENSMPIG00014010924241","HSPA12A"
"ENSMPIG00014029700244","evm.TU.scaffold0014.343"
"ENSMPIG00014028524241","SORBS1"
"ENSMPIG00014018924241","CUEDC2"
"ENSMPIG00014009414143","SFXN4"
"ENSMPIG00014007623233","ZNF511"
"ENSMPIG00014005615153","C10orf143"
"ENSMPIG00014025024243","R3HCC1L"
"ENSMPIG00014034123243","LIPF"
"ENSMPIG00014015012243","SORCS1"
"ENSMPIG00014043324241","UNC5B"
"ENSMPIG00014026523243","PGAM1"
"ENSMPIG00014035104123","evm.TU.scaffold0014.401"
"ENSMPIG00014030224241","FFAR4"
"ENSMPIG00014045422233","FAM149B1"
"ENSMPIG00014024124241","SLC25A28"
"ENSMPIG00014003224241","OAT"
"ENSMPIG00014045118243","P4HA1"
"ENSMPIG00014007024241","KNDC1"
"ENSMPIG00014046817243","CAMK2G"
"ENSMPIG00014041723233","FAM241B"
"ENSMPIG00014002922243","CPXM2"
"ENSMPIG00014029523243","OAZ1"
"ENSMPIG00014032423243","HTR7"
"ENSMPIG00014021520243","SFXN3"
"ENSMPIG00014053119243","ZNF22"
"ENSMPIG00014014924241","XPNPEP1"
"ENSMPIG00014003316243","NKX1-2"
"ENSMPIG00014008824241","INPP5F"
"ENSMPIG00014022224241","RPL38"
"ENSMPIG00014035423243","DKK1"
"ENSMPIG00014042201243","evm.TU.scaffold0014.484"
"ENSMPIG00014049800244","evm.TU.scaffold0014.571"
"ENSMPIG00014010621243","VAX1"
"ENSMPIG00014010124241","RAB11FIP2"
"ENSMPIG00014038623243","REEP3"
"ENSMPIG00014009324241","PRDX3"
"ENSMPIG00014009718243","NANOS1"
"ENSMPIG00014021317243","TLX1"
"ENSMPIG00014010824241","ENO4"
"ENSMPIG00014019923233","NOLC1"
"ENSMPIG00014005106243","FOXI2"
"ENSMPIG00014052523243","ZNF32"
"ENSMPIG00014014019193","BBIP1"
"ENSMPIG00014024823233","PYROXD2"
"ENSMPIG00014011024243","C10orf82"
"ENSMPIG00014036124241","CISD1"
"ENSMPIG00014025924243","HOGA1"
"ENSMPIG00014045324241","ECD"
"ENSMPIG00014021823233","TWNK"
"ENSMPIG00014031523243","CPEB3"
"ENSMPIG00014038424241","NRBF2"
"ENSMPIG00014058224241","GHITM"
"ENSMPIG00014002521243","HMX3"
"ENSMPIG00014009624241","EIF3A"
"ENSMPIG00014039524243","PBLD"
"ENSMPIG00014057718243","ACY3"
"ENSMPIG00014002101233","evm.TU.scaffold0014.28"
"ENSMPIG00014038524241","JMJD1C"
"ENSMPIG00014010423243","SLC18A2"
"ENSMPIG00014032224241","ANKRD1"
"ENSMPIG00014054221243","SLC18A3"
"ENSMPIG00014024623243","HPSE2"
"ENSMPIG00014029820243","LGI1"
"ENSMPIG00014037824241","CABCOCO1"
"ENSMPIG00014001223233","BTBD16"
"ENSMPIG00014052424241","HNRNPF"
"ENSMPIG00014047624241","SAMD8"
"ENSMPIG00014020823233","FBXW4"
"ENSMPIG00014007423243","ADAM8"
"ENSMPIG00014043722223","VSIR"
"ENSMPIG00014003023233","CHST15"
"ENSMPIG00014023124241","CWF19L1"
"ENSMPIG00014044824241","MCU"
"ENSMPIG00014034924243","ASAH2"
"ENSMPIG00014040116243","TET1"
"ENSMPIG00014003624243","AC068896.1"
"ENSMPIG00014028721243","CYP2C9"
"ENSMPIG00014047024241","VCL"
"ENSMPIG00014040322243","CCAR1"
"ENSMPIG00014055719233","ZNF488"
"ENSMPIG00014042124243","TYSND1"
"ENSMPIG00014043507243","CDH23"
"ENSMPIG00014033123233","IFIT3"
"ENSMPIG00014037923243","ARID5B"
"ENSMPIG00014021223243","LBX1"
"ENSMPIG00014053523243","ZFAND4"
"ENSMPIG00014002223233","PSTK"
"ENSMPIG00014042724241","PALD1"
"ENSMPIG00014036400244","evm.TU.scaffold0014.416"
"ENSMPIG00014012623243","PLEKHS1"
"ENSMPIG00014020024241","PPRC1"
"ENSMPIG00014009921243","PRLHR"
"ENSMPIG00014055300084","gene_11019"
"ENSMPIG00014053724241","NCOA4"
"ENSMPIG00014039600214","evm.TU.scaffold0014.452"
"ENSMPIG00014044600244","evm.TU.scaffold0014.512"
"ENSMPIG00014037300244","evm.TU.scaffold0014.422"
"ENSMPIG00014032522243","KIF20B"
"ENSMPIG00014000424241","WDR11"
"ENSMPIG00014052922243","RASSF4"
"ENSMPIG00014031819243","TNKS2"
"ENSMPIG00014015824241","CFAP58"
"ENSMPIG00014046123243","MYOZ1"
"ENSMPIG00014052300224","evm.TU.scaffold0014.601"
"ENSMPIG00014016524241","SLK"
"ENSMPIG00014019524241","ELOVL3"
"ENSMPIG00014031124241","HHEX"
"ENSMPIG00014048724241","ZMIZ1"
"ENSMPIG00014047820233","ZNF503"
"ENSMPIG00014053623233","WASHC2C"
"ENSMPIG00014004324241","UROS"
"ENSMPIG00014017000054","evm.TU.scaffold0014.215"
"ENSMPIG00014007824241","CALY"
"ENSMPIG00014010723233","SHTN1"
"ENSMPIG00014055921243","NPY4R2"
"ENSMPIG00014013324241","ZDHHC6"
"ENSMPIG00014005224241","CLRN3"
"ENSMPIG00014002724241","BUB3"
"ENSMPIG00014011921243","ABLIM1"
"ENSMPIG00014012723243","CASP7"
"ENSMPIG00014051500244","evm.TU.scaffold0014.588"
"ENSMPIG00014023523243","CPN1"
"ENSMPIG00014053924241","PARG"
"ENSMPIG00014026713193","FRAT2"
"ENSMPIG00014036023243","IPMK"
"ENSMPIG00014014422243","SMC3"
"ENSMPIG00014033824241","ANKRD22"
"ENSMPIG00014035202243","PRKG1"
"ENSMPIG00014053222243","ALOX5"
"ENSMPIG00014017722243","INA"
"ENSMPIG00014025724243","PI4K2A"
"ENSMPIG00014044023243","SPOCK2"
"ENSMPIG00014025123243","CRTAC1"
"ENSMPIG00014023319243","ERLIN1"
"ENSMPIG00014006721243","NKX6-2"
"ENSMPIG00014028424241","ALDH18A1"
"ENSMPIG00014006118243","JAKMIP3"
"ENSMPIG00014039721243","HNRNPH3"
"ENSMPIG00014036924241","FAM13C"
"ENSMPIG00014048822243","PPIF"
"ENSMPIG00014041001243","VPS26A"
"ENSMPIG00014010521243","KCNK18"
"ENSMPIG00014057122243","GRID1"
"ENSMPIG00014041424241","TACR2"
"ENSMPIG00014050120243","MBL1"
"ENSMPIG00014001510243","DMBT1"
"ENSMPIG00014004424241","BCCIP"
"ENSMPIG00014032815233","IFIT5"
"ENSMPIG00014034624241","PAPSS2"
"ENSMPIG00014038722243","ZBTB10"
"ENSMPIG00014037509243","CDK1"
"ENSMPIG00014047520243","DUSP13"
"ENSMPIG00014031624241","BTAF1"
"ENSMPIG00014016424241","COL17A1"
"ENSMPIG00014028623243","PDLIM1"
"ENSMPIG00014002323243","IKZF5"
"ENSMPIG00014050923243","SH2D4B"
"ENSMPIG00014012424241","NHLRC2"
"ENSMPIG00014000322243","PLPP4"
"ENSMPIG00014042624241","NODAL"
"ENSMPIG00014049123243","ANXA11"
"ENSMPIG00014056917243","LDB3"
"ENSMPIG00014027624241","DNTT"
"ENSMPIG00014045622223","MRPS16"
"ENSMPIG00014048921213","ZCCHC24"
"ENSMPIG00014056820243","LDB3"
"ENSMPIG00014002002163","FAM24A"
"ENSMPIG00014030800244","gene_10903"
"ENSMPIG00014011619243","ATRNL1"
"ENSMPIG00014023924241","COX15"
"ENSMPIG00014043619243","CDH23"
"ENSMPIG00014024500244","evm.TU.scaffold0014.289"
"ENSMPIG00014008622243","SYCE1"
"ENSMPIG00014036202243","UBE2D1"
"ENSMPIG00014039222243","HERC4"
"ENSMPIG00014025424241","ZFYVE27"
"ENSMPIG00014039815243","RUFY2"
"ENSMPIG00014033519243","ACTA2"
"ENSMPIG00014043423243","SLC29A3"
"ENSMPIG00014007119203","UTF1"
"ENSMPIG00014012520233","DCLRE1A"
"ENSMPIG00014052600244","evm.TU.scaffold0014.606"
"ENSMPIG00014020422243","KCNIP2"
"ENSMPIG00014040204243","FTH1"
"ENSMPIG00014052824241","TMEM72"
"ENSMPIG00014054324241","ERCC6"
"ENSMPIG00014052223243","RASGEF1A"
"ENSMPIG00014058117173","C10orf99"
"ENSMPIG00014027324241","TM9SF3"
"ENSMPIG00014013513243","GUCY2G"
"ENSMPIG00014006023243","BNIP3"
"ENSMPIG00014027124243","LCOR"
"ENSMPIG00014026024241","ANKRD2"
"ENSMPIG00014018124241","CYP17A1"
"ENSMPIG00014049723243","SFTPD"
"ENSMPIG00014013724241","GPAM"
"ENSMPIG00014035522243","MBL2"
"ENSMPIG00014031324241","IDE"
"ENSMPIG00014056122223","SHLD2"
"ENSMPIG00014020724241","FGF8"
"ENSMPIG00014051300244","evm.TU.scaffold0014.585"
"ENSMPIG00014027824241","BLNK"
"ENSMPIG00014026224241","MMS19"
"ENSMPIG00014001324241","PLEKHA1"
"ENSMPIG00014016724241","SH3PXD2A"
"ENSMPIG00014010323243","PDZD8"
"ENSMPIG00014004623243","FANK1"
"ENSMPIG00014018021243","CNNM2"
"ENSMPIG00014038921243","LRRTM3"
"ENSMPIG00014025322243","SFRP5"
"ENSMPIG00014022824243","SCD"
"ENSMPIG00014000118243","SEC23IP"
"ENSMPIG00014027022243","SLIT1"
"ENSMPIG00014000724241","ATE1"
"ENSMPIG00014021623243","PDZD7"
"ENSMPIG00014023224241","CHUK"
"ENSMPIG00014023624241","DNMBP"
"ENSMPIG00014037617243","RHOBTB1"
"ENSMPIG00014014824241","ADD3"
"ENSMPIG00014019700244","evm.TU.scaffold0014.241"
"ENSMPIG00014045723233","CFAP70"
"ENSMPIG00014042523243","EIF4EBP2"
"ENSMPIG00014020324241","ARMH3"
"ENSMPIG00014053400244","evm.TU.scaffold0014.615"
"ENSMPIG00014022424241","HIF1AN"
"ENSMPIG00014057824241","RGR"
"ENSMPIG00014029014243","TBC1D12"
"ENSMPIG00014047316243","KAT6B"
"ENSMPIG00014056405053","ADIRF"
"ENSMPIG00014005021213","NPS"
"ENSMPIG00014057500204","evm.TU.scaffold0014.662"
"ENSMPIG00014037224241","CCDC6"
"ENSMPIG00014000620243","FGFR2"
"ENSMPIG00014009824241","CACUL1"
"ENSMPIG00014045823243","ANXA7"
"ENSMPIG00014020924243","DPCD"
"ENSMPIG00014011820243","FAM160B1"
"ENSMPIG00014042424241","LRRC20"
"ENSMPIG00014056224241","GLUD1"
"ENSMPIG00014054123233","CHAT"
"ENSMPIG00014026324241","ZDHHC16"
"ENSMPIG00014029624241","SLC35G1"
"ENSMPIG00014019800234","evm.TU.scaffold0014.242"
"ENSMPIG00014017224243","CALHM2"
"ENSMPIG00014039418243","ATOH7"
"ENSMPIG00014001922233","C10orf88"
"ENSMPIG00014018524241","TRIM8"
"ENSMPIG00014029924241","FRA10AC1"
"ENSMPIG00014008024241","ECHS1"
"ENSMPIG00014001420243","HTRA1"
"ENSMPIG00014018624241","SUFU"
"ENSMPIG00014023823233","CUTC"
"ENSMPIG00014022922243","PKD2L1"
"ENSMPIG00014017623243","PCGF6"
"ENSMPIG00014016320203","SFR1"
"ENSMPIG00014026924243","ARHGAP19-SLIT1"
"ENSMPIG00014028113243","evm.TU.scaffold0014.327"
"ENSMPIG00014038124243","ZNF365"
"ENSMPIG00014041618243","NEUROG3"
"ENSMPIG00014000200244","gene_10514"
"ENSMPIG00014006523233","PWWP2B"
"ENSMPIG00014024724241","HPS1"
"ENSMPIG00014054819243","WDFY4"
"ENSMPIG00014005916243","PPP2R2D"
"ENSMPIG00014045024241","PLA2G12B"
"ENSMPIG00014050524241","DYDC1"
"ENSMPIG00014031000244","evm.TU.scaffold0014.355"
"ENSMPIG00014013423243","ACSL5"
"ENSMPIG00014006622223","INPP5A"
"ENSMPIG00014035923233","ZWINT"
"ENSMPIG00014051816243","ZNF33B"
"ENSMPIG00014046724243","NDST2"
"ENSMPIG00014034524241","ATAD1"
"ENSMPIG00014028809243","CYP2C19"
"ENSMPIG00014004124241","EDRF1"
"ENSMPIG00014007312243","6430531B16RIK"
"ENSMPIG00014034824241","SGMS1"
"ENSMPIG00014033924241","LIPM"
"ENSMPIG00014048023233","LRMDA"
"ENSMPIG00014030422243","MYOF"
"ENSMPIG00014030900244","evm.TU.scaffold0014.354"
"ENSMPIG00014041800234","evm.TU.scaffold0014.480"
"ENSMPIG00014013017243","TCF7L2"
"ENSMPIG00014038021243","RTKN2"
"ENSMPIG00014014302243","evm.TU.scaffold0014.190"
"ENSMPIG00014046924241","PLAU"
"ENSMPIG00014044324241","DDIT4"
"ENSMPIG00014022622243","SEC31B"
"ENSMPIG00014050623243","DYDC2"
"ENSMPIG00014015700244","evm.TU.scaffold0014.200"
"ENSMPIG00014011223233","CCDC172"
"ENSMPIG00014021424241","KAZALD1"
"ENSMPIG00014014223243","RBM20"
"ENSMPIG00014017324241","PDCD11"
"ENSMPIG00014008313163","SPRN"
"ENSMPIG00014032024241","HECTD2"
"ENSMPIG00014043824243","PSAPL1"
"ENSMPIG00014052122243","CSGALNACT2"
"ENSMPIG00014017800244","gene_10590"
"ENSMPIG00014047123243","AP3M1"
"ENSMPIG00014050724243","PRXL2A"
"ENSMPIG00014021124241","BTRC"
"ENSMPIG00014003100244","evm.TU.scaffold0014.41"
"ENSMPIG00014024922243","LOXL4"
"ENSMPIG00014032922233","IFIT1"
"ENSMPIG00014036823243","PHYHIPL"
"ENSMPIG00014008724241","MCMBP"
"ENSMPIG00014023411243","CYP2C23"
"ENSMPIG00014004919243","DOCK1"
"ENSMPIG00014017923233","NT5DC4"
"ENSMPIG00014006419243","LRRC27"
"ENSMPIG00014042323243","PPA1"
"ENSMPIG00014039923243","DNA2"
"ENSMPIG00014018824241","MFSD13A"
"ENSMPIG00014042024241","H2AFY2"
"ENSMPIG00014007715243","MSX3"
"ENSMPIG00014057300244","evm.TU.scaffold0014.660"
"ENSMPIG00014026123243","UBTD1"
"ENSMPIG00014031711113","FGFBP3"
"ENSMPIG00014044400224","evm.TU.scaffold0014.509"
"ENSMPIG00014003724241","ABRAXAS2"
"ENSMPIG00014057924241","LRIT1"
"ENSMPIG00014054522233","C10orf71"
"ENSMPIG00014048317243","KCNMA1"
"ENSMPIG00014047224241","ADK"
"ENSMPIG00014040724241","DDX21"
"ENSMPIG00014032724241","SLC16A12"
"ENSMPIG00014031224241","KIF11"
"ENSMPIG00014030024241","PDE6C"
"ENSMPIG00014013821243","ADRA2A"
"ENSMPIG00014030323233","CEP55"
"ENSMPIG00014035321243","CSTF2T"
"ENSMPIG00014041319243","HK1"
"ENSMPIG00014008924241","BAG3"
"ENSMPIG00014036323233","TFAM"
"ENSMPIG00014018423243","ARL3"
"ENSMPIG00014004723243","ADAM12"
"ENSMPIG00014051924241","BMS1"
"ENSMPIG00014007923233","FUOM"
"ENSMPIG00014046223243","SYNPO2L"
"ENSMPIG00014035806243","PCDH15"
"ENSMPIG00014044924241","OIT3"
"ENSMPIG00014026814193","FRAT1"
"ENSMPIG00014015324241","RPL12"
"ENSMPIG00014015524241","SORCS3"
"ENSMPIG00014043923243","CHST3"
"ENSMPIG00014017524241","TAF5"
"ENSMPIG00014008122243","PAOX"
"ENSMPIG00014051700244","evm.TU.scaffold0014.590"
"ENSMPIG00014015919213","ITPRIP"
"ENSMPIG00014041123233","SUPV3L1"
"ENSMPIG00014022324241","PAX2"
"ENSMPIG00014038221213","ADO"
"ENSMPIG00014052023243","RET"
"ENSMPIG00014008224241","MTG1"
"ENSMPIG00014049307233","TMEM254"
"ENSMPIG00014046424241","FUT11"
"ENSMPIG00014054023243","OGDHL"
"ENSMPIG00014049400244","evm.TU.scaffold0014.567"
"ENSMPIG00014043023233","TBATA"
"ENSMPIG00014034224241","RNLS"
"ENSMPIG00014005320243","PTPRE"
"ENSMPIG00014040624241","DDX50"
"ENSMPIG00014055120243","MAPK8"
"ENSMPIG00014048424241","DLG5"
"ENSMPIG00014004821243","C10orf90"
"ENSMPIG00014058024241","CDHR1"
"ENSMPIG00014013624241","TECTB"
"ENSMPIG00014053022223","DEPP1"
"ENSMPIG00014057404243","SLC11A2"
"ENSMPIG00014001604243","DMBT1"
"ENSMPIG00014055624241","GDF2"
"ENSMPIG00014024223243","GOT1"
"ENSMPIG00014016004243","GSTO2"
"ENSMPIG00014051224243","NRG3"
"ENSMPIG00014027701243","evm.TU.scaffold0014.324"
"ENSMPIG00014038816243","CTNNA3"
"ENSMPIG00014025824241","MORN4"
"ENSMPIG00014039324241","MYPN"
"ENSMPIG00014041223243","HKDC1"
"ENSMPIG00014001003071","evm.TU.scaffold0014.12"
"ENSMPIG00014032124241","PCGF5"
"ENSMPIG00014042924241","ADAMTS14"
"ENSMPIG00014038319243","EGR2"
"ENSMPIG00014009122243","RGS10"
"ENSMPIG00014017122243","CALHM1"
"ENSMPIG00014043124241","SGPL1"
"ENSMPIG00014047722223","COMTD1"
"ENSMPIG00014027523233","OPALIN"
"ENSMPIG00014010220243","EMX2"
"ENSMPIG00014023723243","ABCC2"
"ENSMPIG00014021024241","POLL"
"ENSMPIG00014011724241","TRUB1"
"ENSMPIG00014015210243","SORCS1"
"ENSMPIG00014006824243","CFAP46"
"ENSMPIG00014044524241","DNAJB12"
"ENSMPIG00014041524241","TSPAN15"
"ENSMPIG00014005416213","MKI67"
"ENSMPIG00014037723233","TMEM26"
"ENSMPIG00014031924241","PPP1R3C"
"ENSMPIG00014013122233","VTI1A"
"ENSMPIG00014009223243","GRK5"
"ENSMPIG00014016624241","STN1"
"ENSMPIG00014055402243","PTPN20"
"ENSMPIG00014016222223","CFAP43"
"ENSMPIG00014040824241","KIF1BP"
"ENSMPIG00014029423243","PLCE1"
"ENSMPIG00014049500244","evm.TU.scaffold0014.568"
"ENSMPIG00014027422243","TLL2"
"ENSMPIG00014001815163","FAM24A"
"ENSMPIG00014022723243","WNT8B"
"ENSMPIG00014018223243","WBP1L"
"ENSMPIG00014003521243","FAM53B"
"ENSMPIG00014000814143","ZNRD1AS"
"ENSMPIG00014050823243","TSPAN14"
"ENSMPIG00014020124241","LDB1"
"ENSMPIG00014001718203","C10orf120"
"ENSMPIG00014025223243","GOLGA7B"
"ENSMPIG00014014624241","SMNDC1"
"ENSMPIG00014044224241","ANAPC16"
"ENSMPIG00014014522243","DUSP5"
"ENSMPIG00014020524243","OGA"
"ENSMPIG00014000924241","NSMCE4A"
"ENSMPIG00014051600244","evm.TU.scaffold0014.589"
"ENSMPIG00014033000234","evm.TU.scaffold0014.379"
"ENSMPIG00014013924243","SHOC2"
"ENSMPIG00014017424243","ATP5MD"
"ENSMPIG00014046022243","USP54"
"ENSMPIG00014012320243","ADRB1"
"ENSMPIG00014046324241","SEC24C"
"ENSMPIG00014042822223","PRF1"
"ENSMPIG00014033224241","LIPA"
"ENSMPIG00014004220213","MMP21"
"ENSMPIG00014049000244","evm.TU.scaffold0014.562"
"ENSMPIG00014016124243","GSTO1"
"ENSMPIG00014055801243","evm.TU.scaffold0014.646"
"ENSMPIG00014054724241","VSTM4"
"ENSMPIG00014018320243","SFXN2"
"ENSMPIG00014019123243","PSD"
"ENSMPIG00014006924243","ADGRA1"
"ENSMPIG00014057624241","CCSER2"
"ENSMPIG00014020623243","NPM3"
"ENSMPIG00014029123233","NOC3L"
"ENSMPIG00014028223243","ENTPD1"
"ENSMPIG00014056323233","FAM25G"
"ENSMPIG00014055206143","BC035947"
"ENSMPIG00014024323243","CNNM1"
"ENSMPIG00014011124243","PNLIPRP2"
"ENSMPIG00014048522243","POLR3A"
"ENSMPIG00014030722243","EXOC6"
"ENSMPIG00014048614243","RPS24"
"ENSMPIG00014008415243","SCART1"
"ENSMPIG00014019421243","PITX3"
"ENSMPIG00053001015243","PNPLA4"
"ENSMPIG00053001211243","TBL1X"
"ENSMPIG00053001115193","ANOS1"
"ENSMPIG00053000914243","STS"
"ENSMPIG00053000711243","NLGN4Y"
"ENSMPIG00053000600244","evm.TU.scaffold0053.6"
"ENSMPIG00053000200244","evm.TU.scaffold0053.2"
"ENSMPIG00053000300244","evm.TU.scaffold0053.3"
"ENSMPIG00053000100244","evm.TU.scaffold0053.1"
"ENSMPIG00053000400244","evm.TU.scaffold0053.4"
"ENSMPIG00053000814143","PUDP"
"ENSMPIG00053000501243","evm.TU.scaffold0053.5"
"ENSMPIG00003005524243","SKP2"
"ENSMPIG00003056524241","CLIP2"
"ENSMPIG00003056423243","RFC2"
"ENSMPIG00003029322223","MSH3"
"ENSMPIG00003041923233","CEP120"
"ENSMPIG00003033824241","GLRX"
"ENSMPIG00003043100244","evm.TU.scaffold0003.541"
"ENSMPIG00003072123243","FLYWCH1"
"ENSMPIG00003030124241","RPS23"
"ENSMPIG00003099606243","evm.TU.scaffold0003.1192"
"ENSMPIG00003040400244","gene_2212"
"ENSMPIG00003020024241","TRAPPC13"
"ENSMPIG00003023523243","FCHO2"
"ENSMPIG00003102522243","GPRC5B"
"ENSMPIG00003044200244","evm.TU.scaffold0003.555"
"ENSMPIG00003008504043","ANXA2R"
"ENSMPIG00003027521243","BHMT2"
"ENSMPIG00003055123233","TBL2"
"ENSMPIG00003070904043","IL32"
"ENSMPIG00003088024241","TBX6"
"ENSMPIG00003012124241","MYO10"
"ENSMPIG00003078024243","CRAMP1"
"ENSMPIG00003085021243","GSG1L"
"ENSMPIG00003004124241","SLC45A2"
"ENSMPIG00003063123233","TNFRSF17"
"ENSMPIG00003089217243","ASPHD1"
"ENSMPIG00003071224241","THOC6"
"ENSMPIG00003050722243","PLOD3"
"ENSMPIG00003079124241","GNPTG"
"ENSMPIG00003021023243","SLC30A5"
"ENSMPIG00003059624241","CCP110"
"ENSMPIG00003005813243","SLC1A3"
"ENSMPIG00003065423243","CARHSP1"
"ENSMPIG00003031223243","TMEM161B"
"ENSMPIG00003068624241","DNAJA3"
"ENSMPIG00003018701243","evm.TU.scaffold0003.260"
"ENSMPIG00003098524241","PRKRA"
"ENSMPIG00003029624241","ZCCHC9"
"ENSMPIG00003025123243","ANKRD31"
"ENSMPIG00003101901243","evm.TU.scaffold0003.1221"
"ENSMPIG00003087916243","YPEL3"
"ENSMPIG00003081323233","WDR24"
"ENSMPIG00003053900244","evm.TU.scaffold0003.663"
"ENSMPIG00003101621243","ACSM3"
"ENSMPIG00003019221233","SHISAL2B"
"ENSMPIG00003038922223","CDO1"
"ENSMPIG00003068522223","UBL5"
"ENSMPIG00003049324241","GIGYF1"
"ENSMPIG00003024124241","ANKRA2"
"ENSMPIG00003044719193","ATP5MF-PTCD1"
"ENSMPIG00003045608243","TRIM4"
"ENSMPIG00003022322223","BDP1"
"ENSMPIG00003031524241","MBLAC2"
"ENSMPIG00003089915243","MAZ"
"ENSMPIG00003063322223","RSL1D1"
"ENSMPIG00003058524241","GUSB"
"ENSMPIG00003043921243","FBN2"
"ENSMPIG00003031024241","RASA1"
"ENSMPIG00003095000034","evm.TU.scaffold0003.1141"
"ENSMPIG00003086422223","APOBR"
"ENSMPIG00003099900244","gene_2960"
"ENSMPIG00003096300244","evm.TU.scaffold0003.1157"
"ENSMPIG00003068821213","PAM16"
"ENSMPIG00003101023243","ZP2"
"ENSMPIG00003084923233","KIAA0556"
"ENSMPIG00003064900244","evm.TU.scaffold0003.793"
"ENSMPIG00003009224241","PAIP1"
"ENSMPIG00003068924241","GLIS2"
"ENSMPIG00003021724241","MARVELD2"
"ENSMPIG00003053016243","SSC4D"
"ENSMPIG00003021423243","CDK7"
"ENSMPIG00003080923233","MSLN"
"ENSMPIG00003053124241","YWHAG"
"ENSMPIG00003020124241","SGTB"
"ENSMPIG00003055523233","BUD23"
"ENSMPIG00003016522243","SLC6A19"
"ENSMPIG00003083519243","LUC7L"
"ENSMPIG00003040123243","HSD17B4"
"ENSMPIG00003055222243","MLXIPL"
"ENSMPIG00003069824243","CLUAP1"
"ENSMPIG00003070222243","ZNF263"
"ENSMPIG00003067921243","MGRN1"
"ENSMPIG00003029723243","ACOT12"
"ENSMPIG00003054923243","BAZ1B"
"ENSMPIG00003000623243","MIER3"
"ENSMPIG00003003624241","SUB1"
"ENSMPIG00003066624243","C16orf89"
"ENSMPIG00003064122223","DEXI"
"ENSMPIG00003074023233","TBC1D24"
"ENSMPIG00003074420243","RNPS1"
"ENSMPIG00003009922243","SEMA5A"
"ENSMPIG00003028922233","FAM151B"
"ENSMPIG00003069024241","TFAP4"
"ENSMPIG00003049516243","ZAN"
"ENSMPIG00003048520203","SAP25"
"ENSMPIG00003037423233","NREP"
"ENSMPIG00003041822243","PRDM6"
"ENSMPIG00003067024241","PPL"
"ENSMPIG00003019824241","PPWD1"
"ENSMPIG00003047924241","MEPCE"
"ENSMPIG00003093524243","ZNF668"
"ENSMPIG00003087824241","GDPD3"
"ENSMPIG00003021221213","CENPH"
"ENSMPIG00003035719243","PDZPH1"
"ENSMPIG00003038624241","PGGT1B"
"ENSMPIG00003098100244","evm.TU.scaffold0003.1175"
"ENSMPIG00003040022243","TNFAIP8"
"ENSMPIG00003088222243","ALDOA"
"ENSMPIG00003020921243","PIK3R1"
"ENSMPIG00003020220243","NLN"
"ENSMPIG00003055422243","DNAJC30"
"ENSMPIG00003096023233","KDM8"
"ENSMPIG00003034221243","ERAP1"
"ENSMPIG00003095101043","evm.TU.scaffold0003.1143"
"ENSMPIG00003057100224","gene_2763"
"ENSMPIG00003094723243","ITGAD"
"ENSMPIG00003100600244","evm.TU.scaffold0003.1205"
"ENSMPIG00003082601243","evm.TU.scaffold0003.996"
"ENSMPIG00003027317243","ARSB"
"ENSMPIG00003005123233","IL7R"
"ENSMPIG00003037222243","CAMK4"
"ENSMPIG00003062621233","SHISA9"
"ENSMPIG00003030223243","ATP6AP1L"
"ENSMPIG00003092920243","ORAI3"
"ENSMPIG00003005924241","NIPBL"
"ENSMPIG00003015300244","evm.TU.scaffold0003.216"
"ENSMPIG00003044322243","ARPC1A"
"ENSMPIG00003097119243","RBBP6"
"ENSMPIG00003068320243","HMOX2"
"ENSMPIG00003086720243","ACSM1"
"ENSMPIG00003043700244","evm.TU.scaffold0003.548"
"ENSMPIG00003031322243","MEF2C"
"ENSMPIG00003063724241","LITAF"
"ENSMPIG00003066823243","SEC14L5"
