"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"SLC22A23","",0,"scaffold0010:61413672|61435927;scaffold0010:61413672|61454792;scaffold0010:61511301|61516817",3,"",0,"",0,"scaffold0002:122495930|122500805",1,"NW_017739272.1:2408376|2429489;NW_017739272.1:2512909|2518804",2
"ZMIZ1","",0,"scaffold0011:12443094|12446855;scaffold0011:12525377|12536625",2,"",0,"",0,"scaffold0014:48997862|49010437",1,"NW_017739210.1:936931|938630",1
"VCL","",0,"scaffold0011:16846515|16847573",1,"",0,"",0,"scaffold0014:44649045|44653053",1,"NW_017739147.1:3632316|3632758",1
"P4HA1","",0,"scaffold0011:17623665|17635860;scaffold0011:17648234|17650460",2,"",0,"",0,"scaffold0014:43815462|43818891",1,"NW_017739147.1:4341601|4347527",1
"CCAR1","",0,"scaffold0011:21158036|21158564;scaffold0011:21165017|21165438;scaffold0011:21165017|21168221;scaffold0011:21170619|21176040",4,"",0,"",0,"scaffold0014:40487613|40488232;scaffold0014:40501648|40503400;scaffold0014:40502983|40503400",3,"NW_017739003.1:624502|632029;NW_017739003.1:631352|632029",2
"HERC4","",0,"scaffold0011:21679887|21694723;scaffold0011:21679887|21703027;scaffold0011:21684728|21694723;scaffold0011:21684728|21703027;scaffold0011:21740616|21743250;scaffold0011:21742709|21743250",6,"",0,"",0,"scaffold0014:39921891|39936862;scaffold0014:39950278|39950439;scaffold0014:39950278|39957275;scaffold0014:39950278|39970545",4,"NW_017739003.1:1143889|1154759;NW_017739003.1:1184666|1187074;NW_017739003.1:1184666|1202525",3
"CCDC6","",0,"scaffold0011:27745677|27759932;scaffold0011:27745677|27777745;scaffold0011:27759803|27783320;scaffold0011:27775585|27783320",4,"",0,"",0,"scaffold0014:33889995|33906791",1,"NW_017739003.1:7425099|7443082;NW_017739003.1:7425099|7469143;NW_017739003.1:7442953|7469143",3
"PTEN","",0,"scaffold0011:33872720|33874769;scaffold0011:33872720|33884873;scaffold0011:33872720|33889322",3,"",0,"",0,"scaffold0014:27453139|27461329",1,"NW_017738932.1:2429947|2431992",1
"BTAF1","",0,"scaffold0011:36507064|36518947;scaffold0011:36508898|36518947;scaffold0011:36516545|36518947;scaffold0011:36547711|36549434;scaffold0011:36558636|36559350;scaffold0011:36566948|36568138",6,"",0,"",0,"scaffold0014:24684108|24685673",1,"NW_017738932.1:5317730|5344782;NW_017738932.1:5350220|5357146",2
"CPEB3","",0,"scaffold0011:36610652|36620399;scaffold0011:36610652|36637065;scaffold0011:36620284|36637065;scaffold0011:36636946|36656032;scaffold0011:36636946|36680289",5,"",0,"",0,"scaffold0014:24560293|24562983;scaffold0014:24600994|24610611",2,"NW_017738932.1:5446028|5505929;NW_017738932.1:5465267|5505929",2
"PLCE1","",0,"scaffold0011:38065059|38065376",1,"9:94182960|94184530",1,"",0,"",0,"NW_017738932.1:6812816|6814373;NW_017738932.1:6950830|6951147;NW_017738932.1:7022295|7026841",3
"SLF2","",0,"scaffold0011:42441789|42443776",1,"",0,"",0,"scaffold0014:18530812|18534868",1,"NW_017738957.1:4363435|4369779",1
"SHOC2","",0,"scaffold0011:48774182|48774765",1,"9:111528755|111529692;9:111528755|111550060",2,"",0,"",0,"NW_017738957.1:11585005|11585951;NW_017738957.1:11629718|11630306",2
"ERCC6","",0,"scaffold0011:5663784|5664502",1,"",0,"",0,"scaffold0014:55868896|55869332;scaffold0014:55880601|55881313;scaffold0014:55900297|55914249",3,"NW_017738987.1:4314651|4327636",1
"ZFAND4","",0,"scaffold0011:6437042|6466028",1,"",0,"",0,"scaffold0014:55161432|55163658",1,"NW_017739596.1:70937|83698",1
"CSGALNACT2","",0,"scaffold0011:8362141|8363787",1,"",0,"",0,"scaffold0014:53343399|53345018;scaffold0014:53343399|53357747",2,"NW_017739846.1:172311|183625;NW_017739846.1:172311|188485;NW_017739846.1:172311|191852",3
"ZCCHC2","",0,"scaffold0012:1003437|1008193;scaffold0012:984648|1008193;scaffold0012:994284|1008193;scaffold0012:994284|999463;scaffold0012:999350|1008193",5,"",0,"",0,"scaffold0008:42702093|42707628;scaffold0008:42702093|42727797",2,"NW_017738981.1:2579452|2588880",1
"MYO5B","",0,"scaffold0012:10500092|10504454;scaffold0012:10618197|10620230;scaffold0012:10618197|10625629",3,"",0,"",0,"scaffold0008:82026905|82028750",1,"NW_017738951.1:2287887|2305770;NW_017738951.1:2346771|2350583",2
"DYM","",0,"scaffold0012:10989512|10991736;scaffold0012:11025730|11034340;scaffold0012:11105706|11138884",3,"",0,"",0,"scaffold0008:81658946|81661084",1,"NW_017738951.1:1832181|1842483;NW_017738951.1:1889770|1933476",2
"SETBP1","",0,"scaffold0012:14522259|14522907",1,"",0,"",0,"scaffold0008:78465786|78466437",1,"NW_017739073.1:1536799|1537455;NW_017739073.1:1766479|1769939",2
"SS18","",0,"scaffold0012:28670992|28696805",1,"18:56355017|56398140",1,"",0,"scaffold0008:90134500|90134668",1,"",0
"USP14","",0,"scaffold0012:32846084|32846230;scaffold0012:32846084|32857843",2,"18:61536830|61544960",1,"",0,"scaffold0008:53917477|53921080;scaffold0008:53938647|53941346;scaffold0008:53939851|53941346",3,"",0
"EPB41L3","",0,"scaffold0012:36269755|36274278;scaffold0012:36321335|36324531",2,"",0,"",0,"scaffold0008:57126854|57130451",1,"NW_017739350.1:2675845|2681280",1
"PPP4R1","",0,"scaffold0012:39186765|39188306;scaffold0012:39194350|39201991;scaffold0012:39201863|39204997;scaffold0012:39201863|39217593;scaffold0012:39201863|39217644;scaffold0012:39203630|39204997;scaffold0012:39204682|39204997;scaffold0012:39207933|39217593;scaffold0012:39216612|39217593;scaffold0012:39216612|39217644;scaffold0042:3995768|4005204",11,"",0,"",0,"scaffold0008:59945867|59950478;scaffold0008:59946323|59950478",2,"NW_017739466.1:752075|769418;NW_017739466.1:761510|769418",2
"AFG3L2","",0,"scaffold0012:41076481|41080145;scaffold0012:41076481|41084508",2,"",0,"",0,"scaffold0008:61495301|61502547",1,"NW_017739441.1:531335|534340",1
"ZMYND8","",0,"scaffold0012:45194004|45201131;scaffold0012:45194079|45201131;scaffold0012:45211507|45221032;scaffold0012:45229752|45233082",4,"",0,"",0,"scaffold0008:65586458|65590895;scaffold0008:65589613|65598236;scaffold0008:65593701|65598236;scaffold0008:65604514|65613008;scaffold0008:65621637|65624276",5,"NW_017739213.1:640582|653087;NW_017739213.1:677371|682020",2
"PPP1R16B","",0,"scaffold0012:51363272|51363626",1,"",0,"",0,"scaffold0008:71687516|71691126;scaffold0008:71689437|71691126;scaffold0008:71694622|71695712",3,"NW_017738938.1:4539370|4541230;NW_017738938.1:4599272|4599621",2
"RBL1","",0,"scaffold0012:52776259|52778581",1,"",0,"",0,"scaffold0008:35765461|35772374;scaffold0008:35765461|35780617;scaffold0008:35788546|35796445",3,"NW_017739227.1:1287939|1291888",1
"MBD2","",0,"scaffold0012:7432476|7434039",1,"",0,"",0,"scaffold0008:84626590|84636023",1,"NW_017738951.1:5373639|5375184",1
"PHLPP1","",0,"scaffold0012:749000|757673;scaffold0012:787030|787197;scaffold0012:787030|803375;scaffold0012:787030|812349;scaffold0012:803249|812349",5,"",0,"",0,"scaffold0008:42915129|42925115",1,"NW_017738981.1:2776549|2782759",1
"WDR44","",0,"scaffold0013:11913238|11914266",1,"",0,"",0,"scaffold0009:59007885|59009631",1,"NW_017739849.1:45923|47244",1
"BRWD3","",0,"scaffold0013:47736159|47737837;scaffold0013:47758532|47762753;scaffold0013:47806647|47806939;scaffold0013:47824791|47826146",4,"",0,"",0,"scaffold0009:6805247|6807522;scaffold0009:6805247|6836960;scaffold0009:6834473|6836960;scaffold0009:6877506|6878354",4,"NW_017739671.1:1440485|1452803;NW_017739671.1:1495423|1497022",2
"ATRX","",0,"scaffold0013:51180358|51205864;scaffold0013:51284443|51287030;scaffold0013:51386767|51388613",3,"",0,"",0,"scaffold0009:9180531|9191294",1,"NW_017739602.1:176235|223865;NW_017739602.1:209495|214711;NW_017739602.1:209495|223865;NW_017739602.1:222831|223865",4
"DEPTOR","",0,"scaffold0014:17131272|17132596",1,"",0,"",0,"scaffold0018:28272843|28274216",1,"NW_017738923.1:2384555|2385835;NW_017738923.1:2409675|2448025;NW_017738923.1:2438742|2448025",3
"SPIDR","",0,"scaffold0014:2423121|2426300;scaffold0014:2452355|2454524",2,"",0,"",0,"scaffold0018:6808912|6809163;scaffold0018:6822661|6848959;scaffold0018:6935149|6936937",3,"NW_017739633.1:151253|168454;NW_017739633.1:151253|172062;NW_017739633.1:282833|292560;NW_017739633.1:598855|634636",4
"ATAD2","",0,"scaffold0014:36669693|36674569;scaffold0014:36677275|36679754",2,"",0,"",0,"scaffold0018:10114940|10116215",1,"NW_017738923.1:4836105|4837641",1
"DPY19L4","",0,"scaffold0014:4190473|4192011;scaffold0014:4190473|4194885;scaffold0014:4190473|4196741;scaffold0014:4190473|4200338;scaffold0014:4194513|4194885;scaffold0014:4194513|4200338",6,"",0,"",0,"scaffold0018:44504402|44504781",1,"NW_017739489.1:585429|590808;NW_017739489.1:588053|590808;NW_017739489.1:600523|611820;NW_017739489.1:625153|625912",4
"TRAPPC9","",0,"scaffold0014:46905381|46911294;scaffold0014:46935013|46953328;scaffold0014:47060919|47072474;scaffold0014:47098429|47108332;scaffold0014:47098429|47144333;scaffold0014:47132814|47139048;scaffold0014:47132814|47144333",7,"",0,"",0,"scaffold0018:51324512|51329658",1,"NW_017738923.1:14772274|14789617",1
"CPQ","",0,"scaffold0014:5111554|5132904;scaffold0014:5132696|5132904;scaffold0014:5132696|5161172;scaffold0014:5218571|5244946;scaffold0014:5236436|5244946",5,"",0,"",0,"scaffold0018:43290374|43290837",1,"NW_017739618.1:404170|404633",1
"STK3","",0,"scaffold0014:5834625|5840604;scaffold0014:5900059|5900895;scaffold0014:5900059|5917453;scaffold0014:5900059|5923105",4,"8:98981854|98982779",1,"",0,"",0,"NW_017739401.1:124558|134833;NW_017739401.1:212928|213744;NW_017739401.1:242401|264366",3
"VPS13B","",0,"scaffold0014:6097354|6097623;scaffold0014:6117658|6129355;scaffold0014:6117658|6173919;scaffold0014:6129173|6173919;scaffold0014:6172827|6173919;scaffold0014:6233183|6258523;scaffold0014:6279673|6293348;scaffold0014:6309117|6318724;scaffold0014:6402864|6446992;scaffold0014:6478518|6487335",10,"",0,"",0,"scaffold0018:41484844|41485047;scaffold0018:41797289|41798363",2,"NW_017739401.1:562050|579442;NW_017739401.1:579317|618570;NW_017739401.1:689292|690358;NW_017739401.1:768260|775522",4
"ZFPM2","",0,"scaffold0014:9255731|9334333",1,"",0,"",0,"scaffold0018:38000827|38022993",1,"NW_017739237.1:1682603|1707908",1
"TMEM62","",0,"scaffold0015:10554733|10555126",1,"",0,"",0,"scaffold0004:41767114|41767507",1,"NW_017738958.1:1320039|1323606",1
"CTDSPL2","",0,"scaffold0015:11633315|11638596;scaffold0015:11633315|11642412",2,"",0,"",0,"scaffold0004:42961097|42964954",1,"NW_017738958.1:358956|361599",1
"RNF111","",0,"scaffold0015:23924776|23928502",1,"",0,"",0,"scaffold0004:54888430|54894708",1,"NW_017739007.1:1143896|1144789",1
"VPS13C","",0,"scaffold0015:26430277|26430856",1,"",0,"",0,"scaffold0004:57447048|57454262;scaffold0004:57543127|57544085",2,"NW_017739653.1:506502|511862",1
"USP3","",0,"scaffold0015:27749627|27753658;scaffold0015:27749627|27781371;scaffold0015:27749627|27784046;scaffold0015:27808831|27810480",4,"",0,"",0,"scaffold0004:58853003|58857964;scaffold0004:58909609|58910164",2,"NW_017739341.1:1164395|1168575;NW_017739341.1:1164395|1188652;NW_017739341.1:1179871|1188652",3
"CSNK1G1","",0,"scaffold0015:28388541|28408946;scaffold0015:28399453|28408946",2,"",0,"",0,"scaffold0004:59487349|59492997;scaffold0004:59488310|59488817",2,"NW_017739241.1:232132|259063;NW_017739241.1:238860|259063",2
"TRIP4","",0,"scaffold0015:28561853|28567335;scaffold0015:28561853|28573982;scaffold0015:28561853|28603039;scaffold0015:28565379|28573982;scaffold0015:28571747|28573982;scaffold0015:28578515|28586627;scaffold0015:28582527|28588254;scaffold0015:28586502|28588254;scaffold0015:28586502|28603039",9,"",0,"",0,"scaffold0004:59671646|59671862",1,"NW_017739191.1:602135|603420",1
"CLPX","",0,"scaffold0015:29209287|29211277;scaffold0015:29218770|29220170",2,"",0,"",0,"scaffold0004:60328339|60331321;scaffold0004:60335866|60337897;scaffold0004:60349036|60350239",3,"NW_017739191.1:19300|21720;NW_017739191.1:21602|28003;NW_017739191.1:29970|38264",3
"DENND4A","",0,"scaffold0015:29603146|29605493;scaffold0015:29671361|29671694",2,"",0,"",0,"scaffold0004:60806917|60816488",1,"NW_017738959.1:357267|358928",1
"SYNE2","",0,"scaffold0015:44033725|44034983;scaffold0015:44076728|44079711;scaffold0015:44078966|44079711",3,"",0,"",0,"scaffold0004:75216519|75217414;scaffold0004:75217240|75217414",2,"NW_017739016.1:1435408|1437739",1
"RAD51B","",0,"scaffold0015:46799102|46804440",1,"",0,"",0,"scaffold0004:78230475|78236500",1,"NW_017739016.1:4175352|4182794",1
"DCAF5","",0,"scaffold0015:47847612|47872265;scaffold0015:47866067|47872265;scaffold0015:47868246|47872265",3,"",0,"",0,"scaffold0004:79243262|79260683;scaffold0004:79260469|79260683;scaffold0004:79277937|79284936;scaffold0004:79279916|79284936",4,"NW_017739016.1:5162850|5187477;NW_017739016.1:5181637|5187477",2
"MGA","",0,"scaffold0015:9297803|9298095;scaffold0015:9297803|9304755;scaffold0015:9304298|9304755;scaffold0015:9304298|9306730;scaffold0015:9306074|9308539;scaffold0015:9323146|9325784",6,"",0,"",0,"scaffold0004:40465626|40468449;scaffold0004:40499883|40500744",2,"NW_017738958.1:2405229|2408793;NW_017738958.1:2405229|2418418;NW_017738958.1:2424988|2426116",3
"PAPSS1","",0,"scaffold0016:14563062|14572755;scaffold0016:14563062|14577229;scaffold0016:14563062|14591159;scaffold0016:14563062|14594708;scaffold0016:14568622|14594708;scaffold0016:14588679|14591159;scaffold0016:14588679|14594708",7,"",0,"",0,"scaffold0006:85338549|85356141",1,"NW_017739097.1:676656|696233;NW_017739097.1:676656|723895;NW_017739097.1:693676|723895;NW_017739097.1:710168|719520;NW_017739097.1:710168|723895",5
"TBCK","",0,"scaffold0016:15843959|15852888;scaffold0016:15957524|15957697;scaffold0016:15989481|15996774",3,"",0,"",0,"scaffold0006:86495313|86501243;scaffold0006:86549537|86555176;scaffold0006:86551098|86555176",3,"NW_017739063.1:3198490|3209778;NW_017739063.1:3286392|3297861;NW_017739063.1:3289955|3297861;NW_017739063.1:3297719|3304360",4
"PPA2","",0,"scaffold0016:16585103|16612239",1,"",0,"",0,"scaffold0006:87233127|87260559",1,"NW_017739063.1:2649630|2671686",1
"MANBA","",0,"scaffold0016:18655861|18660434;scaffold0016:18655861|18665575;scaffold0016:18659320|18660434;scaffold0016:18675065|18676838",4,"",0,"",0,"scaffold0006:70813286|70817906",1,"NW_017739063.1:876562|883248",1
"SLC39A8","",0,"scaffold0016:19068196|19079202",1,"",0,"",0,"scaffold0006:70414309|70424590",1,"NW_017739063.1:561281|572579",1
"PDLIM5","",0,"scaffold0016:25701964|25723021;scaffold0016:25701964|25750194;scaffold0016:25722833|25750194",3,"5:92959056|92959229",1,"",0,"",0,"NW_017739088.1:5098379|5119299",1
"FAM13A","",0,"scaffold0016:30567035|30574880;scaffold0016:30574670|30574880;scaffold0016:30599589|30636216;scaffold0016:30734968|30758575",4,"",0,"",0,"scaffold0006:59330600|59341508",1,"NW_017739088.1:563865|592708;NW_017739088.1:685328|693892",2
"HERC3","",0,"scaffold0016:30866180|30888154;scaffold0016:30886992|30892563",2,"",0,"",0,"scaffold0006:59024013|59033918",1,"NW_017739088.1:347440|347695",1
"WDFY3","",0,"scaffold0016:34116603|34117072;scaffold0016:34127309|34130958",2,"",0,"",0,"scaffold0006:55859927|55864536",1,"NW_017738999.1:2276784|2282551",1
"LIN54","",0,"scaffold0016:35673544|35679834",1,"5:50707088|50715774",1,"",0,"",0,"NW_017738999.1:3862264|3874294",1
"CNOT6L","",0,"scaffold0016:40014260|40016803;scaffold0016:40014260|40018371;scaffold0016:40014260|40039342;scaffold0016:40066576|40070328;scaffold0016:40070100|40070328",5,"",0,"",0,"scaffold0006:49966934|49967545",1,"NW_017738950.1:3250998|3255086;NW_017738950.1:3250998|3270413",2
"SFMBT2","",0,"scaffold0016:4127247|4130040;scaffold0016:4191939|4201412;scaffold0016:4201314|4227292;scaffold0016:4201314|4239509;scaffold0016:4201314|4245657",5,"",0,"",0,"scaffold0006:75148500|75151431;scaffold0006:75217328|75227008;scaffold0006:75266664|75274212",3,"NW_017739056.1:1608490|1610856;NW_017739056.1:1608490|1618600",2
"USO1","",0,"scaffold0016:41525584|41526130;scaffold0016:41554936|41560338",2,"",0,"",0,"scaffold0006:48512689|48524093;scaffold0006:48512689|48529270;scaffold0006:48527993|48529270",3,"NW_017738950.1:4711183|4726589",1
"DIP2C","",0,"scaffold0016:9952689|9959701",1,"",0,"",0,"scaffold0006:81083213|81090175",1,"NW_017739886.1:200712|203050;NW_017739886.1:241606|253494",2
"SNTB2","",0,"scaffold0017:16068707|16088642",1,"",0,"",0,"scaffold0022:20131775|20140588;scaffold0022:20131775|20153680;scaffold0022:20140445|20153680;scaffold0022:20153466|20153680",4,"NW_017738943.1:9165778|9175029;NW_017738943.1:9165778|9181165",2
"WWP2","",0,"scaffold0017:16440371|16449729;scaffold0017:16440371|16474425;scaffold0017:16440371|16490102;scaffold0017:16440371|16502105;scaffold0017:16449120|16449729;scaffold0017:16489974|16502105",6,"",0,"",0,"scaffold0022:19703729|19722861;scaffold0022:19750468|19755298",2,"NW_017738943.1:9545636|9552498",1
"ZFHX3","",0,"scaffold0017:17669311|17669808;scaffold0017:17732917|17733149;scaffold0017:17804511|17804998",3,"",0,"",0,"scaffold0022:18401696|18402174",1,"NW_017738943.1:10822868|10823100",1
"AP1G1","",0,"scaffold0017:18485739|18489144",1,"",0,"",0,"scaffold0022:17617822|17618189",1,"NW_017738943.1:11619942|11630638;NW_017738943.1:11650003|11658738;NW_017738943.1:11654874|11658738",3
"CDYL2","",0,"scaffold0017:24089672|24106487;scaffold0017:24105898|24106487",2,"",0,"",0,"scaffold0022:11501122|11501711",1,"NW_017738943.1:17545880|17546469",1
"BANP","",0,"scaffold0017:29837816|29857141;scaffold0017:29844948|29857141;scaffold0017:29848473|29853773;scaffold0017:29848473|29857141;scaffold0017:29856941|29857141;scaffold0017:29876187|29878217;scaffold0017:29878041|29891003;scaffold0017:29896828|29904588",8,"",0,"",0,"scaffold0022:5516900|5518944",1,"NW_017739107.1:482926|496721;NW_017739107.1:486354|496721;NW_017739107.1:486354|515306",3
"ZC3H18","",0,"scaffold0017:30330196|30330789",1,"",0,"",0,"scaffold0022:5013664|5014263",1,"NW_017739107.1:1020537|1046766",1
"LSM14A","",0,"scaffold0017:32308715|32313020;scaffold0017:32312890|32322222;scaffold0017:32317437|32322222;scaffold0017:32317437|32331137;scaffold0017:32329476|32331137",5,"",0,"",0,"scaffold0022:2765637|2766153;scaffold0022:2765637|2772001;scaffold0022:2765637|2789603;scaffold0022:2771878|2789603;scaffold0022:2789473|2797477",5,"NW_017739107.1:2978902|2981706;NW_017739107.1:2989170|2997787",2
"ZNF423","",0,"scaffold0017:39320946|39322747",1,"",0,"",0,"scaffold0022:31612088|31644107",1,"NW_017739003.1:13815263|13817028",1
"PHKB","",0,"scaffold0017:40445364|40458886",1,"20:34572927|34621036",1,"",0,"scaffold0022:32354815|32356296;scaffold0022:32377375|32379652",2,"",0
"CNOT1","",0,"scaffold0017:9932944|9933327",1,"",0,"",0,"scaffold0022:26901613|26902006;scaffold0022:26928656|26929693",2,"NW_017738943.1:1665972|1669030;NW_017738943.1:1668328|1677243",2
"PDS5A","",0,"scaffold0018:17150414|17152931",1,"",0,"",0,"scaffold0006:24629850|24631629;scaffold0006:24658468|24660297;scaffold0006:24663216|24664347;scaffold0006:24684028|24684232",4,"NW_017739263.1:213328|219479;NW_017739263.1:241815|250204",2
"SLC30A9","",0,"scaffold0018:18810517|18830673;scaffold0018:18834166|18834725;scaffold0018:18834166|18838628;scaffold0018:18834166|18841014",4,"5:41178507|41232999",1,"",0,"scaffold0006:26346280|26352783",1,"",0
"SCFD2","",0,"scaffold0018:24206653|24206903;scaffold0018:24206653|24274952;scaffold0018:24274776|24294303;scaffold0018:24274776|24316890",4,"",0,"",0,"scaffold0006:31805530|31805780",1,"NW_017739076.1:3732033|3748415",1
"CLOCK","",0,"scaffold0018:26023649|26024802;scaffold0018:26029134|26038615",2,"",0,"",0,"scaffold0006:33568543|33569650",1,"NW_017739076.1:2064533|2102558;NW_017739076.1:2064533|2108487;NW_017739076.1:2079702|2102558",3
"DHX15","",0,"scaffold0018:6474118|6479292",1,"",0,"",0,"scaffold0006:14259348|14265472",1,"NW_017739127.1:2240599|2248559",1
"TLK2","",0,"scaffold0019:10789444|10791197;scaffold0019:10801371|10810421;scaffold0019:10843095|10845002",3,"",0,"",0,"scaffold0021:19741797|19745265;scaffold0021:19756961|19760169",2,"NW_017739014.1:4696990|4705805",1
"MED13","",0,"scaffold0019:12237834|12246528;scaffold0019:12246359|12246528;scaffold0019:12246359|12260090;scaffold0019:12246359|12266503;scaffold0019:12255730|12260090;scaffold0019:12257099|12260090;scaffold0019:12258890|12260090;scaffold0019:12298731|12299769",8,"",0,"",0,"scaffold0021:21279063|21290704",1,"NW_017739011.1:152090|173842",1
"APPBP2","",0,"scaffold0019:13142806|13149372;scaffold0019:13145319|13149372",2,"",0,"",0,"scaffold0021:22294373|22306058",1,"NW_017739011.1:1258084|1263304",1
"TBCD","",0,"scaffold0019:164307|178179;scaffold0019:210391|219756",2,"",0,"",0,"scaffold0021:167505|168575;scaffold0021:176130|176841;scaffold0021:190464|201475;scaffold0021:228474|232704",4,"NW_017739032.1:3849851|3855488",1
"PIP4K2B","",0,"scaffold0019:22112389|22126549;scaffold0019:22117030|22118875;scaffold0019:22117030|22122695;scaffold0019:22117030|22126549;scaffold0019:22120055|22126549",5,"",0,"",0,"scaffold0021:9302913|9305427",1,"NW_017739081.1:158458|163789",1
"STAT3","",0,"scaffold0019:24630852|24639404;scaffold0019:24648338|24649491",2,"",0,"",0,"scaffold0021:15728562|15729618",1,"NW_017739175.1:556849|558127",1
"SEPT9","",0,"scaffold0019:2610549|2614463;scaffold0019:2668347|2668989",2,"",0,"",0,"scaffold0021:2368311|2368947",1,"NW_017739032.1:308068|308710",1
"AP2B1","",0,"scaffold0019:27391938|27392184;scaffold0019:27391938|27394572;scaffold0019:27391938|27399275;scaffold0019:27391938|27403781",4,"",0,"",0,"scaffold0021:13224914|13226186",1,"NW_017739011.1:2926956|2945891",1
"MYO18A","",0,"scaffold0019:32162319|32162670",1,"",0,"",0,"scaffold0021:32536390|32537470",1,"NW_017739070.1:1819408|1820488",1
"SSH2","",0,"scaffold0019:32566747|32570773;scaffold0019:32583095|32609250;scaffold0019:32597013|32609250;scaffold0019:32605776|32609250",4,"16:25342583|25360516",1,"",0,"scaffold0021:32904592|32919136",1,"",0
"UBE2G1","",0,"scaffold0019:36483346|36500076;scaffold0019:36490878|36500076",2,"",0,"",0,"scaffold0033:6189670|6204162",1,"NW_017739126.1:1217887|1237145;NW_017739126.1:1226464|1237145",2
"CSNK1D","",0,"scaffold0019:442878|457323",1,"",0,"",0,"scaffold0021:450246|463723",1,"NW_017739032.1:3530652|3548451;NW_017739032.1:3533219|3548451",2
"TEX2","",0,"scaffold0019:9833825|9836998",1,"",0,"",0,"scaffold0021:18645969|18649965",1,"NW_017739014.1:3621661|3624665",1
"ZFX","",0,"scaffold0020:22972299|22976150",1,"",0,"",0,"scaffold0025:12868522|12869234",1,"NW_017739512.1:97323|100914",1
"PRKX","",0,"scaffold0020:36596552|36601710;scaffold0020:36601446|36601710",2,"",0,"",0,"scaffold0052:114660|116468;scaffold0052:114660|119856",2,"NW_017739538.1:396740|422978;NW_017739538.1:403046|422978",2
"USP34","",0,"scaffold0021:12752575|12760280;scaffold0021:12849578|12849949;scaffold0021:12898958|12899220",3,"",0,"",0,"scaffold0016:34607852|34610797;scaffold0016:34694940|34695477;scaffold0016:34702475|34702846",3,"NW_017738948.1:3132554|3140473;NW_017738948.1:3228462|3228831;NW_017738948.1:3250974|3254869;NW_017738948.1:3254654|3269089",4
"VPS54","",0,"scaffold0021:14578669|14579055",1,"",0,"",0,"scaffold0016:36400575|36402187;scaffold0016:36453030|36454266",2,"NW_017738948.1:5050270|5055470;NW_017738948.1:5075554|5075940;NW_017738948.1:5075554|5079552;NW_017738948.1:5090112|5091892",4
"AFTPH","",0,"scaffold0021:15085342|15090761",1,"",0,"",0,"scaffold0016:36911087|36917300",1,"NW_017738948.1:5572940|5583911",1
"SRBD1","",0,"scaffold0021:1769826|1772588;scaffold0021:1769826|1773956;scaffold0021:1772411|1773956;scaffold0021:1815477|1819313;scaffold0021:1854365|1855271;scaffold0021:1854365|1867376;scaffold0021:1860756|1867376;scaffold0021:1864589|1867376;scaffold0021:1867272|1870758",9,"",0,"",0,"scaffold0016:23572392|23577781",1,"NW_017739190.1:2325894|2333780;NW_017739190.1:2325894|2339002",2
"THADA","",0,"scaffold0021:190299|194056;scaffold0021:334426|335972;scaffold0021:374245|409032;scaffold0021:383300|409032;scaffold0021:420082|420617",5,"",0,"",0,"scaffold0016:22143168|22144730;scaffold0016:22235984|22250764",2,"NW_017739190.1:537789|541054;NW_017739190.1:656936|718664;NW_017739190.1:699006|718664",3
"PRKCE","",0,"scaffold0021:2190886|2196666;scaffold0021:2190886|2212593;scaffold0021:2194395|2196666;scaffold0021:2204317|2212593",4,"",0,"",0,"scaffold0016:24014105|24019043;scaffold0016:24029075|24037988",2,"NW_017739190.1:2700818|2704389;NW_017739190.1:2700818|2708539;NW_017739190.1:2837429|2845305",3
"ALMS1","",0,"scaffold0021:22008598|22025468;scaffold0021:22019479|22023424;scaffold0021:22019479|22025468;scaffold0021:22105375|22106535",4,"13:35282743|35284608",1,"",0,"scaffold0016:43718515|43723404;scaffold0016:43723221|43728564",2,"",0
"RMND5A","",0,"scaffold0021:32266591|32286086;scaffold0021:32299372|32302725",2,"",0,"",0,"scaffold0016:54224848|54239255",1,"NW_017739205.1:566747|582435;NW_017739205.1:566747|595241;NW_017739205.1:580784|595241",3
"MERTK","",0,"scaffold0021:33451233|33453675;scaffold0021:33508562|33510963;scaffold0021:33508562|33517577",3,"",0,"",0,"scaffold0016:55540281|55568381;scaffold0016:55566342|55568381",2,"NW_017739536.1:272889|284036",1
"REV1","",0,"scaffold0021:34765156|34787487;scaffold0021:34785925|34787487",2,"",0,"",0,"scaffold0041:2862111|2863688;scaffold0041:2862111|2896892;scaffold0041:2889442|2896892",3,"NW_017739306.1:3852650|3854335;NW_017739306.1:3885496|3907705;NW_017739306.1:3894608|3907705",3
"TMEM131","",0,"scaffold0021:37014025|37017583;scaffold0021:37053854|37056629",2,"",0,"",0,"scaffold0041:1014264|1042982;scaffold0041:905011|905329;scaffold0041:981578|983388",3,"NW_017739609.1:406686|443578",1
"ZNF451","",0,"scaffold0022:11145035|11150251;scaffold0022:11145035|11163345;scaffold0022:11154946|11163345",3,"",0,"",0,"scaffold0007:24237919|24243618",1,"NW_017739025.1:10535373|10541373",1
"MTO1","",0,"scaffold0022:1435994|1442472",1,"",0,"",0,"scaffold0007:33865765|33866161",1,"NW_017739207.1:4878648|4879044",1
