"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"TNFRSF21","",0,"scaffold0022:19597620|19600358;scaffold0022:19597620|19618973",2,"4:122133848|122136496",1,"17:43375858|43376124",1,"scaffold0007:16134413|16134642;scaffold0007:16155361|16179527;scaffold0007:16176800|16179527",3,"",0
"UBR2","",0,"scaffold0022:23587924|23588875;scaffold0022:23602910|23608943;scaffold0022:23607743|23611265;scaffold0022:23613713|23615920;scaffold0022:23647001|23648719;scaffold0022:23665362|23665622",6,"",0,"17:47272424|47287016",1,"scaffold0007:12056616|12056876;scaffold0007:12104364|12106149;scaffold0007:12141095|12143440",3,"NW_017739058.1:938151|941374",1
"FKBP5","",0,"scaffold0022:30420973|30436296",1,"",0,"17:28647325|28660027",1,"scaffold0007:5622980|5635858;scaffold0007:5622980|5664334",2,"NW_017739061.1:1349344|1353642;NW_017739061.1:1349344|1366414",2
"PHF3","",0,"scaffold0022:8615631|8647889;scaffold0022:8647620|8647889",2,"",0,"1:30859161|30860395;1:30876185|30902336",2,"scaffold0007:26687107|26687376;scaffold0007:26687107|26719584",2,"NW_017739060.1:1475541|1475810",1
"BBS9","",0,"scaffold0023:24434877|24448618",1,"",0,"9:22402113|22425389;9:22555040|22570441;9:22555040|22590360;9:22798876|22799292",4,"scaffold0011:7042179|7053035",1,"NW_017739391.1:275111|280019;NW_017739391.1:275111|289716;NW_017739391.1:451202|454495",3
"ANKIB1","",0,"scaffold0023:2601656|2601957;scaffold0023:2601656|2607815;scaffold0023:2628991|2630699",3,"",0,"5:3797020|3822787",1,"scaffold0011:38036590|38052495;scaffold0011:38043735|38052495;scaffold0011:38048979|38052495;scaffold0011:38072815|38097555;scaffold0011:38094870|38097555;scaffold0011:38097274|38097555",6,"NW_017738947.1:3579374|3579653;NW_017738947.1:3579374|3590171;NW_017738947.1:3579374|3601454;NW_017738947.1:3579374|3614879;NW_017738947.1:3579374|3629680;NW_017738947.1:3589870|3590171;NW_017738947.1:3627894|3629680",7
"IKZF1","",0,"scaffold0023:29733648|29738004;scaffold0023:29733648|29742521;scaffold0023:29733648|29746472;scaffold0023:29733678|29742521;scaffold0023:29733678|29746472;scaffold0023:29737878|29742521;scaffold0023:29737878|29746472;scaffold0023:29783562|29799581",8,"",0,"11:11650204|11657904;11:11698310|11704174",2,"scaffold0011:1410829|1422463;scaffold0011:1449711|1455662;scaffold0011:1449711|1463848;scaffold0011:1455494|1460424;scaffold0011:1455494|1463848;scaffold0011:1460298|1463848",6,"NW_017739002.1:762591|770380",1
"OGDH","",0,"scaffold0023:31026087|31027876",1,"",0,"11:6263787|6267080",1,"scaffold0011:332730|334333",1,"NW_017739002.1:2553999|2558411;NW_017739002.1:2571684|2573542",2
"NUDCD3","",0,"scaffold0023:31097819|31112998;scaffold0023:31097819|31117592",2,"",0,"11:6143153|6143476",1,"scaffold0011:247139|250171",1,"NW_017739002.1:2676071|2680910",1
"VPS50","",0,"scaffold0023:3391121|3398989;scaffold0023:3434799|3437624;scaffold0023:3434799|3450763",3,"",0,"6:3532157|3536972;6:3545509|3555466;6:3565515|3571108",3,"scaffold0011:37298916|37322119;scaffold0011:37315538|37322119",2,"NW_017738985.1:531961|539224;NW_017738985.1:531961|554889",2
"TGFBR2","",0,"scaffold0024:13316218|13318987;scaffold0024:13316218|13335923;scaffold0024:13330911|13335923",3,"",0,"9:115934101|115960781;9:115958883|115960781",2,"scaffold0015:13648082|13650595;scaffold0015:13669618|13674857",2,"NW_017739140.1:5274076|5279022;NW_017739140.1:5303966|5306483",2
"SATB1","",0,"scaffold0024:20886056|20890158;scaffold0024:20886056|20891941;scaffold0024:20886056|20912747;scaffold0024:20886056|20928113;scaffold0024:20886056|20954473;scaffold0024:20889981|20891941;scaffold0024:20909862|20928113;scaffold0024:20920029|20928113",8,"2:29287531|29330536",1,"",0,"scaffold0015:21719544|21725405;scaffold0015:21719544|21763291;scaffold0015:21744084|21746995",3,"NW_017738960.1:6082275|6088233",1
"ATP2C1","",0,"scaffold0024:23673159|23683093;scaffold0024:23701028|23729590",2,"",0,"9:105300141|105345016",1,"scaffold0015:24545651|24555775",1,"NW_017738960.1:3039049|3048909",1
"ARIH2","",0,"scaffold0024:4104370|4106143;scaffold0024:4104370|4109526",2,"",0,"9:108488831|108492345",1,"scaffold0015:1290213|1292416;scaffold0015:1292072|1292416;scaffold0015:1329859|1331363",3,"NW_017738954.1:2059757|2064176",1
"MAP4","",0,"scaffold0024:4657690|4670634",1,"",0,"9:109855168|109856860",1,"scaffold0015:769843|795580;scaffold0015:775822|777060;scaffold0015:790249|795580",3,"NW_017738954.1:2641390|2655345;NW_017738954.1:2655103|2671636",2
"TASP1","",0,"scaffold0025:12768172|12806228;scaffold0025:12768172|12818298;scaffold0025:12768172|12823021;scaffold0025:12773247|12806228;scaffold0025:12773247|12818298;scaffold0025:12806148|12823021",6,"",0,"2:139819526|139899419;2:139884013|139899419",2,"scaffold0008:20313837|20348840;scaffold0008:20320718|20348840;scaffold0008:20320718|20383304;scaffold0008:20336020|20348840;scaffold0008:20336020|20383304;scaffold0008:20336020|20388495;scaffold0008:20383184|20388495",7,"NW_017739265.1:320774|348215;NW_017739265.1:348108|421300;NW_017739265.1:368201|385072",3
"XRN2","",0,"scaffold0025:17520934|17524604;scaffold0025:17557240|17559604",2,"",0,"2:146866634|146867226;2:146866634|146868359",2,"scaffold0008:13824613|13827298",1,"NW_017739666.1:495878|501027;NW_017739666.1:502158|504293;NW_017739666.1:512058|514516",3
"PHF20","",0,"scaffold0025:82888|101912;scaffold0025:92308|101912;scaffold0025:92308|94285",3,"",0,"2:156106200|156109462",1,"scaffold0008:34789291|34790982",1,"NW_017738929.1:801155|802536",1
"CDC42BPB","",0,"scaffold0026:1704455|1711553",1,"",0,"12:111302459|111312057",1,"scaffold0004:104080807|104089060",1,"NW_017739170.1:2031886|2032673;NW_017739170.1:2069233|2076874",2
"KIF1B","",0,"scaffold0027:18578280|18580957;scaffold0027:18619024|18623526",2,"",0,"4:149306683|149307865",1,"scaffold0010:74443985|74444565;scaffold0010:74500620|74508988",2,"NW_017739161.1:981249|988192",1
"MTOR","",0,"scaffold0027:19352057|19353142",1,"",0,"4:148565321|148568179",1,"scaffold0010:73766699|73788918",1,"NW_017739161.1:280800|295090",1
"PRDM2","",0,"scaffold0027:20463354|20485856;scaffold0027:20463354|20491921;scaffold0027:20476521|20485856;scaffold0027:20476521|20491921",4,"1:211138421|211148153",1,"",0,"scaffold0010:72449134|72473167;scaffold0010:72455263|72473167;scaffold0010:72471277|72473167",3,"NW_017739682.1:203804|222986",1
"SPEN","",0,"scaffold0027:21710904|21714797;scaffold0027:21735186|21741293;scaffold0027:21741141|21745118;scaffold0027:21744554|21745118;scaffold0027:21744554|21748083;scaffold0027:21746852|21748083",6,"",0,"4:141244146|141249703",1,"scaffold0010:71024614|71027248;scaffold0010:71064253|71064730;scaffold0010:71064253|71068119",3,"NW_017739287.1:1489797|1493719",1
"ZMYM4","",0,"scaffold0027:3044215|3049203;scaffold0027:3048705|3049203",2,"",0,"4:126804582|126805077",1,"scaffold0010:57259180|57263573;scaffold0010:57312415|57315080",2,"NW_017738966.1:150874|152759",1
"EPB41","",0,"scaffold0027:7204467|7209042",1,"",0,"4:131727510|131731105",1,"scaffold0010:61862724|61865587;scaffold0010:61892715|61895321",2,"NW_017739029.1:1943765|1945522",1
"RABGAP1L","",0,"scaffold0028:13439157|13442035;scaffold0028:13461160|13463060;scaffold0028:13461160|13470556;scaffold0028:13490044|13492126;scaffold0028:13495600|13497408",5,"",0,"1:160528281|160530030",1,"scaffold0019:24401912|24406320;scaffold0019:24426859|24432687;scaffold0019:24426859|24450179;scaffold0019:24459624|24460219",4,"NW_017738920.1:2095317|2139116",1
"GON4L","",0,"scaffold0028:16847375|16850952;scaffold0028:16850760|16850952;scaffold0028:16853582|16855149",3,"",0,"3:88808884|88816096",1,"scaffold0019:27917774|27919204",1,"NW_017739437.1:847631|848753",1
"GDAP2","",0,"scaffold0028:21743147|21748660",1,"",0,"3:100077251|100078353",1,"scaffold0019:33081209|33083746",1,"NW_017738990.1:1186611|1195587",1
"TRIM33","",0,"scaffold0028:23545915|23546893",1,"",0,"3:103217624|103218829;3:103231960|103234225;3:103237395|103239123;3:103251609|103251959",4,"scaffold0019:34986397|34987381",1,"NW_017738990.1:3711723|3712705",1
"DDHD2","",0,"scaffold0029:22792581|22793621;scaffold0029:22792581|22802162",2,"",0,"8:26217656|26223149;8:26225771|26229612",2,"scaffold0020:23165840|23170095",1,"NW_017739180.1:727756|728910",1
"NSD3","",0,"scaffold0029:22828116|22831363;scaffold0029:22839108|22839378;scaffold0029:22872109|22880376",3,"",0,"8:26130592|26139719",1,"scaffold0020:23252984|23263477",1,"NW_017739180.1:635608|636327",1
"SNX25","",0,"scaffold0029:8876152|8883749;scaffold0029:8876152|8889903;scaffold0029:8876152|8904453;scaffold0029:8883532|8889903;scaffold0029:8932181|8937534",5,"",0,"8:46556551|46558328",1,"scaffold0020:8540666|8546649;scaffold0020:8540666|8554694;scaffold0020:8553098|8554694",3,"NW_017739036.1:1874648|1888746",1
"PBRM1","",0,"scaffold0030:14187281|14190238;scaffold0030:14188189|14190238;scaffold0030:14209510|14209787",3,"",0,"14:30752800|30758016",1,"scaffold0015:39764477|39777465",1,"NW_017738955.1:5643653|5645063",1
"VGLL4","",0,"scaffold0030:19566795|19654790",1,"",0,"6:114867577|114934972",1,"scaffold0015:34494626|34494816",1,"NW_017739012.1:1593738|1682369",1
"NR2C2","",0,"scaffold0030:21140788|21142070",1,"",0,"6:92116760|92129398",1,"scaffold0015:32975913|32989765;scaffold0015:33000678|33002933;scaffold0015:33004485|33005733",3,"NW_017738937.1:660981|663378",1
"RASA2","",0,"scaffold0030:22318357|22343836;scaffold0030:22328423|22343836;scaffold0030:22336796|22343836",3,"",0,"9:96474002|96493552;9:96484765|96493552",2,"scaffold0015:31814050|31819666;scaffold0015:31814050|31830596;scaffold0015:31814050|31839705",3,"NW_017738937.1:1868972|1892498",1
"ASXL2","",0,"scaffold0031:10539281|10559790;scaffold0031:10553944|10559790;scaffold0031:10553944|10590359;scaffold0031:10576110|10590359",4,"",0,"12:3492473|3507209;12:3492473|3524613",2,"scaffold0016:10735268|10737080;scaffold0016:10736953|10755713;scaffold0016:10752191|10755713;scaffold0016:10752191|10771770",4,"NW_017739473.1:1292076|1300051;NW_017739473.1:1317019|1320674;NW_017739473.1:1317019|1353918",3
"DTNB","",0,"scaffold0031:10675525|10684532;scaffold0031:10675525|10725220;scaffold0031:10724061|10725220;scaffold0031:10724061|10742944",4,"",0,"12:3639170|3667691;12:3667605|3698389;12:3667605|3736862;12:3682809|3698389;12:3693916|3698389;12:3784938|3801907;12:3798424|3801907;12:3799469|3801907",8,"scaffold0016:10614996|10636107;scaffold0016:10631306|10644437;scaffold0016:10631306|10660978",3,"NW_017739473.1:1113337|1145729;NW_017739473.1:1145604|1171199;NW_017739473.1:1145604|1180171;NW_017739473.1:1145604|1190124;NW_017739473.1:1145604|1205105;NW_017739473.1:1167797|1171199;NW_017739473.1:1190038|1205105;NW_017739473.1:1201300|1205105",8
"ITSN2","",0,"scaffold0031:11476250|11477459",1,"",0,"12:4708014|4716326",1,"scaffold0016:9840344|9841953;scaffold0016:9865169|9866629;scaffold0016:9879615|9881128;scaffold0016:9879615|9882148;scaffold0016:9879615|9889321",5,"NW_017739473.1:255852|257052",1
"PUM2","",0,"scaffold0031:13867939|13879127;scaffold0031:13867939|13898953;scaffold0031:13867939|13903821;scaffold0031:13867939|13912551;scaffold0031:13912003|13916966;scaffold0031:13929675|13931170;scaffold0031:13929675|13934058",7,"",0,"12:8748090|8756041",1,"scaffold0016:7303309|7305451",1,"NW_017738922.1:6950527|6976295;NW_017738922.1:6956229|6976295;NW_017738922.1:6969031|6976295",3
"NBAS","",0,"scaffold0031:16940371|16957879",1,"",0,"12:13410931|13412616;12:13440925|13443533;12:13519841|13524238;12:13519841|13534045;12:13532386|13534045",5,"scaffold0016:4367702|4368570;scaffold0016:4425741|4436960;scaffold0016:4470739|4477288;scaffold0016:4489563|4491592",4,"NW_017738922.1:3357893|3359653;NW_017738922.1:3383794|3392571;NW_017738922.1:3496159|3505456;NW_017738922.1:3527449|3531132",4
"LPIN1","",0,"scaffold0031:18367321|18368242;scaffold0031:18374922|18382213",2,"",0,"12:16594644|16596808;12:16603949|16611052",2,"scaffold0016:2853553|2858224",1,"NW_017738922.1:1057564|1058632;NW_017738922.1:1057564|1089302",2
"CRIM1","",0,"scaffold0031:3951257|3953763;scaffold0031:3965649|3974542;scaffold0031:3965649|3977036;scaffold0031:4002327|4081245;scaffold0031:4012944|4038264;scaffold0031:4012944|4081245;scaffold0031:4036854|4038264;scaffold0031:4036854|4081245;scaffold0031:4081071|4081245",9,"",0,"17:78587401|78588795",1,"scaffold0016:17344006|17344180;scaffold0016:17344006|17385420;scaffold0016:17384058|17385420;scaffold0016:17416642|17419870",4,"NW_017738934.1:2960881|3005110;NW_017738934.1:3003709|3005110",2
"BIRC6","",0,"scaffold0031:6345937|6346119",1,"",0,"17:74929903|74932234",1,"scaffold0016:15149141|15151471;scaffold0016:15199591|15200472",2,"NW_017738934.1:227836|244911;NW_017738934.1:345546|357818;NW_017738934.1:351345|351646",3
"MEMO1","",0,"scaffold0031:6562002|6572544;scaffold0031:6562002|6581757;scaffold0031:6572475|6581757;scaffold0031:6572475|6589372;scaffold0031:6579592|6581757;scaffold0031:6579592|6598097",6,"",0,"17:74548899|74565500",1,"scaffold0016:14773294|14775812;scaffold0016:14773294|14791504",2,"NW_017739657.1:223057|250368;NW_017739657.1:248222|250368;NW_017739657.1:248222|257390;NW_017739657.1:248222|268423",4
"PPP1CB","",0,"scaffold0031:8504139|8509719",1,"",0,"5:32635409|32648533",1,"scaffold0016:12756949|12767281",1,"NW_017739030.1:1982186|1994870",1
"MET","",0,"scaffold0032:13454557|13455774",1,"",0,"6:17553237|17563718",1,"scaffold0011:71400511|71403318;scaffold0011:71457784|71458998",2,"NW_017739115.1:3241163|3242380",1
"UPF2","",0,"scaffold0034:12389607|12398481",1,"",0,"2:5987802|6015239",1,"scaffold0004:11876124|11886535",1,"NW_017739409.1:269968|275954;NW_017739409.1:269968|275957;NW_017739409.1:269968|290282;NW_017739409.1:282831|290282",4
"BAZ1A","",0,"scaffold0034:18066655|18066934;scaffold0034:18066655|18080137;scaffold0034:18079993|18088796;scaffold0034:18121377|18121944",4,"",0,"12:54958094|54963852",1,"scaffold0004:17637002|17637281",1,"NW_017739232.1:151497|151724;NW_017739232.1:162340|165841;NW_017739232.1:213907|214186",3
"PARD3","",0,"scaffold0034:3803797|3810450;scaffold0034:3803797|3816311;scaffold0034:3803797|3850624;scaffold0034:3933642|3933885;scaffold0034:4109915|4120909",5,"",0,"8:128142050|128153234",1,"scaffold0004:2117777|2139336;scaffold0004:2950168|2975521;scaffold0004:3087555|3087798",3,"NW_017739095.1:1945152|2001678;NW_017739095.1:2085719|2087390;NW_017739095.1:2177238|2177481",3
"ARHGAP12","",0,"scaffold0034:6715098|6718028;scaffold0034:6797399|6797660;scaffold0034:6811499|6830385;scaffold0034:6811499|6842278",4,"",0,"18:6069830|6073286;18:6111684|6115850",2,"scaffold0004:6398242|6398503",1,"NW_017739001.1:418362|430886",1
"FAM13B","",0,"scaffold0035:1135603|1135945;scaffold0035:1166468|1169792;scaffold0035:1166468|1175612;scaffold0035:1184007|1185107;scaffold0035:1190120|1190937",5,"",0,"18:34627209|34627829",1,"scaffold0005:30729874|30731797",1,"NW_017739078.1:3507666|3508285",1
"INSR","",0,"scaffold0035:11421458|11422010",1,"",0,"8:3308382|3308934",1,"scaffold0034:5930949|5931501",1,"NW_017739398.1:362298|362850",1
"CNOT6","",0,"scaffold0035:12807994|12810090",1,"6:177968065|177971624",1,"",0,"scaffold0034:4518315|4520142",1,"NW_017739641.1:997894|1028053",1
"CTNNA1","",0,"scaffold0035:1847111|1859239;scaffold0035:1856062|1859239",2,"",0,"18:35285653|35287593;18:35307305|35315606;18:35355117|35356628",3,"scaffold0005:30078532|30090221",1,"NW_017739078.1:4058255|4059920;NW_017739078.1:4148096|4149518",2
"SDCCAG8","",0,"scaffold0036:10466229|10474182;scaffold0036:10466229|10492727;scaffold0036:10488144|10492727;scaffold0036:10492586|10503168;scaffold0036:10497492|10503168",5,"1:5709773|5720573",1,"",0,"scaffold0027:11965487|11976563;scaffold0027:12044961|12057907",2,"NW_017739162.1:4084123|4096218",1
"MAP3K21","",0,"scaffold0036:14803015|14810579;scaffold0036:14803015|14818576",2,"",0,"8:126650756|126654445",1,"scaffold0027:4022217|4023432;scaffold0027:4022217|4025255;scaffold0027:4028740|4033349",3,"NW_017739478.1:1382303|1404237",1
"SMYD3","",0,"scaffold0036:9009982|9026476;scaffold0036:9218752|9226545",2,"",0,"1:178871301|178877943;1:179232847|179239350",2,"scaffold0027:13964683|13970136;scaffold0027:13964683|13983117",2,"NW_017738993.1:1885848|1890206",1
"MTMR3","",0,"scaffold0037:12589015|12589621;scaffold0037:12607662|12616843",2,"",0,"11:4467740|4481305",1,"scaffold0023:24176556|24181472",1,"NW_017739112.1:534708|553190;NW_017739112.1:534708|564916;NW_017739112.1:534708|616540;NW_017739112.1:545098|553190;NW_017739112.1:545098|564916;NW_017739112.1:545098|616540",6
"P2RX4","",0,"scaffold0037:2981195|2981993",1,"",0,"5:122852461|122857289",1,"scaffold0023:10368625|10369425",1,"NW_017739019.1:4726577|4727379",1
"ATXN2","",0,"scaffold0037:3655342|3656558;scaffold0037:3660216|3660414;scaffold0037:3678406|3681108",3,"",0,"5:121883785|121887292;5:121910729|121916168;5:121940143|121941143",3,"scaffold0023:9423480|9424170",1,"NW_017739019.1:3692205|3694740;NW_017739019.1:3725392|3728061",2
"EP400","",0,"scaffold0037:390265|392677",1,"",0,"5:110901669|110904632",1,"scaffold0023:27470705|27471341",1,"NW_017739192.1:3500657|3502740;NW_017739192.1:3507121|3510104",2
"MED13L","",0,"scaffold0037:5828573|5838969",1,"",0,"5:118731397|118731635;5:118809077|118819036",2,"scaffold0023:6497772|6498010;scaffold0023:6601088|6607556",2,"NW_017739019.1:658671|659224",1
"FBXW8","",0,"scaffold0037:6317581|6327676;scaffold0037:6317581|6344453;scaffold0037:6331516|6344453",3,"",0,"5:118215641|118233794;5:118230560|118233794",2,"scaffold0023:5978194|5981699",1,"NW_017739309.1:2166445|2169822;NW_017739309.1:2190926|2208426;NW_017739309.1:2204571|2224425",3
"EZH2","",0,"scaffold0038:12704579|12710253;scaffold0038:12705553|12707601;scaffold0038:12710136|12723190;scaffold0038:12722372|12723190",4,"",0,"6:47553469|47554601;6:47553496|47554601",2,"scaffold0011:46720187|46720978;scaffold0011:46720187|46721005;scaffold0011:46720187|46734093;scaffold0011:46730844|46734093",4,"NW_017739069.1:1453360|1458522",1
"HIPK2","",0,"scaffold0038:7232997|7234081",1,"3:166135022|166136106",1,"6:38795164|38796248",1,"scaffold0011:53062567|53063651;scaffold0011:53138384|53138882",2,"",0
"MAP2K4","",0,"scaffold0039:4627142|4656536;scaffold0039:4627142|4670027;scaffold0039:4627142|4687723;scaffold0039:4656361|4670027",4,"16:11847447|11887318;16:11847447|11905246",2,"",0,"scaffold0033:833057|893191;scaffold0033:852716|867456;scaffold0033:852716|893191;scaffold0033:867281|893191",4,"NW_017739337.1:1568858|1574515;NW_017739337.1:1568858|1595585;NW_017739337.1:1568858|1629025;NW_017739337.1:1583134|1595585;NW_017739337.1:1583134|1629025;NW_017739337.1:1595410|1629025",6
"NCOR1","",0,"scaffold0039:8658750|8665636;scaffold0039:8786189|8798015;scaffold0039:8825551|8826354;scaffold0039:8845308|8845851",4,"",0,"11:62324388|62329341",1,"scaffold0037:3338562|3339314;scaffold0037:3374797|3380470;scaffold0037:3374797|3388106;scaffold0037:3376608|3380470;scaffold0037:3417948|3419289;scaffold0037:3455887|3465998;scaffold0037:3484270|3507715",7,"NW_017739394.1:1023609|1032673;NW_017739394.1:1086246|1098376;NW_017739394.1:1086246|1116254;NW_017739394.1:1094865|1105968",4
"AKAP10","",0,"scaffold0039:9388951|9393340;scaffold0039:9388951|9398429;scaffold0039:9388951|9429692;scaffold0039:9397871|9398429",4,"",0,"11:61777525|61800772",1,"scaffold0037:2792998|2804616;scaffold0037:2812278|2815089;scaffold0037:2812278|2822548;scaffold0037:2859158|2865446",4,"NW_017739394.1:584726|585284;NW_017739394.1:584726|589696",2
"ULK2","",0,"scaffold0039:9510916|9511894;scaffold0039:9571585|9574081",2,"",0,"11:61678254|61682409",1,"scaffold0037:2680448|2682448",1,"NW_017739394.1:418429|428903;NW_017739394.1:458880|464027",2
"ATF6","",0,"scaffold0040:11598738|11608507;scaffold0040:11598738|11618416;scaffold0040:11598738|11633753;scaffold0040:11618284|11633753;scaffold0040:11632835|11633753;scaffold0040:11650610|11657566",6,"",0,"1:170662388|170669381",1,"scaffold0019:818309|825915;scaffold0019:839042|849195;scaffold0019:848306|849195;scaffold0019:868062|883267;scaffold0019:868062|891301",5,"NW_017739479.1:362583|392158",1
"MAPK1","",0,"scaffold0041:10014339|10027273;scaffold0041:10026723|10027273;scaffold0041:10026723|10031013;scaffold0041:10026723|10035517;scaffold0041:10033463|10035517",5,"",0,"16:16833761|16836339",1,"scaffold0023:11927214|11929988;scaffold0023:11940297|11942573",2,"NW_017739403.1:286577|302039",1
"CABIN1","",0,"scaffold0041:10329679|10330842;scaffold0041:10379943|10381082;scaffold0041:10394321|10419128",3,"",0,"10:75520125|75535929",1,"scaffold0023:26134686|26137332",1,"NW_017739412.1:121735|156044;NW_017739412.1:137191|156044",2
"SPECC1L","",0,"scaffold0041:10745459|10748904;scaffold0041:10768691|10768845;scaffold0041:10768691|10774039",3,"10:28893864|28900185",1,"10:75109850|75115795",1,"",0,"NW_017739412.1:487234|492835",1
"MED15","",0,"scaffold0041:9509883|9518439",1,"",0,"16:17481240|17489537",1,"scaffold0023:12461745|12470501;scaffold0023:12468911|12470501;scaffold0023:12478005|12481996",3,"NW_017739403.1:904472|907243",1
"STAU1","",0,"scaffold0042:10789393|10795312;scaffold0042:10797779|10799862",2,"",0,"2:166801942|166806637",1,"scaffold0008:11094937|11106128",1,"NW_017739358.1:366749|368002;NW_017739358.1:366749|377513",2
"ATP9A","",0,"scaffold0042:8864620|8882738;scaffold0042:8905837|8919003",2,"",0,"2:168547042|168552896;2:168548114|168552896",2,"scaffold0008:9183483|9185219;scaffold0008:9183483|9192701",2,"NW_017738961.1:3554188|3555547;NW_017738961.1:3554188|3563023",2
"MLLT10","",0,"scaffold0043:4085184|4101159;scaffold0043:4170354|4204349",2,"",0,"2:18114592|18131040;2:18114592|18151683",2,"scaffold0006:94393131|94409265;scaffold0006:94409086|94442195",2,"NW_017739355.1:2792939|2857958;NW_017739355.1:2857848|2895085;NW_017739355.1:2877114|2881003;NW_017739355.1:2877114|2895085;NW_017739355.1:2954441|2973164",5
"STRN3","",0,"scaffold0045:5856055|5864397;scaffold0045:5856055|5866565;scaffold0045:5856055|5870859;scaffold0045:5866483|5870859",4,"",0,"12:51702184|51708496",1,"scaffold0004:21247219|21251654;scaffold0004:21247219|21266608;scaffold0004:21265229|21266608",3,"NW_017739322.1:2915371|2933680",1
"HECTD1","",0,"scaffold0045:5985680|5990864;scaffold0045:6018995|6024341;scaffold0045:6023690|6024341;scaffold0045:6029103|6029338",4,"",0,"12:51806001|51807953;12:51819056|51819488;12:51821433|51823413",3,"scaffold0004:21098239|21105121",1,"NW_017739322.1:2800030|2812921",1
"HEATR5A","",0,"scaffold0045:6146964|6148764",1,"",0,"12:51968120|51971956;12:51994537|51996870",2,"scaffold0004:20952575|20953824",1,"NW_017739322.1:2635799|2635983",1
"PRKCB","",0,"scaffold0046:2701188|2706400;scaffold0046:2729929|2748549;scaffold0046:2748402|2754927;scaffold0046:2748402|2762000;scaffold0046:2754830|2762000",5,"20:22376459|22379853",1,"",0,"scaffold0003:108684559|108692448;scaffold0003:108684559|108697786;scaffold0003:108730605|108743184;scaffold0003:108736573|108743184;scaffold0003:108782440|108783299;scaffold0003:108782440|108812685",6,"NW_017739226.1:562403|563993",1
"SLC9A6","",0,"scaffold0047:234555|243418",1,"",0,"X:55688727|55700413",1,"scaffold0009:74211406|74220873",1,"NW_017739544.1:271152|280392",1
"WDR1","",0,"scaffold0048:3569826|3575550;scaffold0048:3574148|3575550",2,"",0,"5:38703016|38704434",1,"scaffold0006:4093286|4094949;scaffold0006:4093286|4099077",2,"NW_017739614.1:393301|398068",1
"TBC1D14","",0,"scaffold0048:5166544|5167280;scaffold0048:5166544|5189824;scaffold0048:5166544|5213678;scaffold0048:5189703|5210371;scaffold0048:5209175|5213678;scaffold0048:5211589|5213678;scaffold0048:5211589|5217056",7,"",0,"5:36662368|36682392;5:36676616|36682392;5:36676616|36729381;5:36700520|36729381;5:36728639|36729381",5,"scaffold0006:2662833|2683399;scaffold0006:2708155|2708891",2,"NW_017739182.1:629299|656985;NW_017739182.1:651094|656985",2
"HTT","",0,"scaffold0048:6505259|6506901;scaffold0048:6514586|6515660;scaffold0048:6516435|6519690",3,"5:3299543|3302033",1,"",0,"scaffold0006:1546529|1560093",1,"NW_017739793.1:12905|28631",1
"FAM193A","",0,"scaffold0048:6813342|6823819;scaffold0048:6816893|6820302;scaffold0048:6818424|6818667;scaffold0048:6818424|6834936;scaffold0048:6823671|6834936;scaffold0048:6828339|6834936;scaffold0048:6838484|6839112",7,"5:2778989|2779848",1,"",0,"scaffold0006:1257266|1257512;scaffold0006:1257266|1282014;scaffold0006:1281170|1282014",3,"NW_017739443.1:1147892|1155443;NW_017739443.1:1147892|1160883;NW_017739443.1:1147892|1170578;NW_017739443.1:1155318|1160883",4
"PPP6R3","",0,"scaffold0050:3375624|3381280;scaffold0050:3390797|3414142;scaffold0050:3398745|3414142;scaffold0050:3405487|3414142;scaffold0050:3409382|3411519;scaffold0050:3418169|3432999;scaffold0050:3425150|3442572;scaffold0050:3428237|3442572;scaffold0050:3432766|3432999;scaffold0050:3432766|3442572",10,"14:6201714|6219996",1,"19:3528277|3542515;19:3568244|3576934",2,"scaffold0017:49863502|49870414",1,"",0
"SIK3","",0,"scaffold0051:3056425|3058623;scaffold0051:3076724|3077532;scaffold0051:3103244|3152497;scaffold0051:3148362|3152497",4,"",0,"9:46089169|46089853",1,"scaffold0024:3352382|3353428",1,"NW_017739502.1:1022135|1022959",1
"DDX6","",0,"scaffold0051:4995343|5000729",1,"14:111851459|111851926",1,"",0,"scaffold0024:1519109|1531072;scaffold0024:1529830|1531072;scaffold0024:1538221|1539899",3,"NW_017739600.1:563591|564394",1
"FAM53B","",0,"scaffold0052:2023934|2024710",1,"",0,"7:132373306|132381114",1,"scaffold0014:1785459|1786223",1,"NW_017739101.1:949886|950665",1
"DOCK1","",0,"scaffold0052:3070392|3144466;scaffold0052:3142515|3144466",2,"",0,"7:134373195|134379221;7:134475786|134478044",2,"scaffold0014:2783862|2792458;scaffold0014:2815155|2830099;scaffold0014:2827980|2830099;scaffold0014:2947061|2952279",4,"NW_017738976.1:637774|656378;NW_017738976.1:710076|711369",2
"FGFR2","",0,"scaffold0052:661788|666853;scaffold0052:661788|682240;scaffold0052:661788|692253;scaffold0052:682116|692253;scaffold0052:701473|704160",5,"",0,"7:132373306|132381114;7:132627441|132627601;7:132627441|132683589",3,"scaffold0014:557550|577427;scaffold0014:565573|575506;scaffold0014:575431|577427",3,"NW_017739284.1:801103|824632",1
