"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"IFNGR1","",0,"scaffold0009:19017565|19019277",1,"",0,"",0,"scaffold0007:72319461|72324163;scaffold0007:72321210|72324163",2,"",0
"HBS1L","",0,"scaffold0009:20649369|20653066;scaffold0009:20654775|20656411;scaffold0009:20654775|20658893",3,"",0,"",0,"",0,"NW_017739013.1:3700605|3704628",1
"EPB41L2","",0,"scaffold0009:23530929|23532327",1,"",0,"",0,"scaffold0007:76735234|76736664;scaffold0007:76809896|76818371",2,"",0
"QKI","",0,"scaffold0009:2609057|2658990;scaffold0009:2644100|2658990",2,"",0,"",0,"scaffold0007:94828509|94843654;scaffold0007:94828509|94885462;scaffold0007:94843537|94885462",3,"",0
"TRMT11","",0,"scaffold0009:27212147|27218974;scaffold0009:27224984|27226482",2,"",0,"",0,"scaffold0007:80322379|80325779",1,"",0
"SMPDL3A","",0,"scaffold0009:29524184|29524398",1,"",0,"",0,"",0,"NW_017739086.1:220987|222203",1
"DCBLD1","",0,"scaffold0009:32975394|32983632",1,"",0,"",0,"scaffold0007:85511131|85518736",1,"",0
"PRKN","",0,"scaffold0009:3680789|3690715",1,"",0,"",0,"scaffold0007:93962223|93965241",1,"",0
"FYN","",0,"scaffold0009:37082731|37086410;scaffold0009:37095877|37107942;scaffold0009:37102717|37107942",3,"",0,"",0,"scaffold0007:61308876|61312883",1,"",0
"RPF2","",0,"scaffold0009:37629962|37638385",1,"",0,"",0,"",0,"NW_017739028.1:1560638|1572816",1
"PDSS2","",0,"scaffold0009:40253611|40275508",1,"",0,"10:43269866|43271688",1,"",0,"",0
"SLC22A3","",0,"scaffold0009:4052866|4055715;scaffold0009:4052866|4074823;scaffold0009:4071586|4074823;scaffold0009:4074355|4074823",4,"",0,"",0,"scaffold0007:93621027|93625933",1,"",0
"PREP","",0,"scaffold0009:41703899|41725474;scaffold0009:41703899|41730016;scaffold0009:41703899|41751287;scaffold0009:41703899|41771428;scaffold0009:41721155|41725474;scaffold0009:41721155|41751287;scaffold0009:41722561|41725474;scaffold0009:41725264|41730016;scaffold0009:41751181|41771428;scaffold0009:41758939|41771428",10,"",0,"",0,"",0,"NW_017739028.1:5800246|5808696",1
"TCP1","",0,"scaffold0009:4397398|4402318",1,"",0,"",0,"scaffold0007:93328201|93329338",1,"",0
"WTAP","",0,"scaffold0009:4440971|4442220",1,"",0,"",0,"scaffold0007:93293124|93297552",1,"",0
"UFL1","",0,"scaffold0009:47913110|47915540;scaffold0009:47917851|47920751",2,"",0,"",0,"scaffold0007:50331047|50331428",1,"",0
"UBE2J1","",0,"scaffold0009:53325913|53327613",1,"",0,"",0,"scaffold0007:44906034|44906949",1,"",0
"RNGTT","",0,"scaffold0009:53531651|53551074",1,"",0,"",0,"",0,"NW_017739116.1:3244806|3249786;NW_017739116.1:3309669|3323368",2
"CYB5R4","",0,"scaffold0009:56724222|56737427;scaffold0009:56733244|56737427",2,"",0,"",0,"scaffold0007:41412348|41417274;scaffold0007:41423150|41428824",2,"",0
"UBE3D","",0,"scaffold0009:57436168|57456149",1,"",0,"",0,"",0,"NW_017738984.1:1297552|1315837",1
"SYNE1","",0,"scaffold0009:8878887|8881844;scaffold0009:8944592|8947351;scaffold0009:8964652|8965846",3,"",0,"",0,"scaffold0007:88817667|88819956;scaffold0007:88846523|88847333",2,"",0
"ESR1","",0,"scaffold0009:9068290|9124521;scaffold0009:9124185|9124521",2,"",0,"",0,"scaffold0007:88546430|88546621;scaffold0007:88603123|88603459",2,"",0
"RMND1","",0,"scaffold0009:9437376|9448808;scaffold0009:9444161|9448808",2,"",0,"",0,"scaffold0007:88246354|88248835",1,"",0
"KANK4","",0,"scaffold0010:10104394|10109848",1,"",0,"",0,"",0,"NW_017738928.1:1523015|1530962",1
"ALG6","",0,"scaffold0010:10959975|10963422",1,"",0,"",0,"scaffold0010:35266365|35276542",1,"",0
"PGM1","",0,"scaffold0010:11086833|11096099",1,"",0,"",0,"scaffold0010:35074488|35075991",1,"",0
"JAK1","",0,"scaffold0010:12180248|12187092",1,"",0,"",0,"scaffold0010:33945907|33951283;scaffold0010:33945907|33956560;scaffold0010:33948381|33956560",3,"",0
"DNAJC6","",0,"scaffold0010:12542978|12544520",1,"",0,"",0,"scaffold0010:33512128|33513866",1,"",0
"FAF1","",0,"scaffold0010:1435778|1441295;scaffold0010:1628592|1635851;scaffold0010:1628592|1666925",3,"",0,"",0,"",0,"NW_017739418.1:1566957|1595280",1
"SRSF11","",0,"scaffold0010:16104456|16111667",1,"",0,"",0,"scaffold0010:29667070|29671861;scaffold0010:29677200|29698144;scaffold0010:29686890|29698144",3,"",0
"ANKRD13C","",0,"scaffold0010:16138195|16143573;scaffold0010:16143428|16155549",2,"",0,"",0,"",0,"NW_017739333.1:624405|631844",1
"EPS15","",0,"scaffold0010:1994213|1994967;scaffold0010:2015107|2018764;scaffold0010:2018607|2032257;scaffold0010:2020577|2032257",4,"",0,"",0,"scaffold0010:45027375|45028130;scaffold0010:45058556|45060032",2,"",0
"MSH4","",0,"scaffold0010:20086664|20086862",1,"",0,"",0,"scaffold0010:25261206|25261980;scaffold0010:25280948|25284106",2,"",0
"USP33","",0,"scaffold0010:21645186|21645569",1,"",0,"",0,"",0,"NW_017739118.1:933696|934764;NW_017739118.1:949050|951544",2
"OSBPL9","",0,"scaffold0010:2217117|2238233",1,"",0,"",0,"",0,"NW_017739108.1:632160|649895;NW_017739108.1:632160|655989;NW_017739108.1:634894|649895",3
"SSX2IP","",0,"scaffold0010:27392657|27392992",1,"",0,"",0,"",0,"NW_017739404.1:48810|52326",1
"CDC7","",0,"scaffold0010:33078110|33079980;scaffold0010:33083609|33085061",2,"",0,"",0,"scaffold0010:10563276|10565575",1,"",0
"GLMN","",0,"scaffold0010:33727876|33729392",1,"",0,"5:107723097|107741744",1,"",0,"",0
"CCDC18","",0,"scaffold0010:34424241|34426219",1,"",0,"",0,"scaffold0010:8973157|8973625",1,"",0
"KDM1B","",0,"scaffold0010:41178766|41183873;scaffold0010:41204106|41208962",2,"",0,"",0,"scaffold0010:1842567|1849587",1,"",0
"NUP153","",0,"scaffold0010:41595338|41601763;scaffold0010:41601005|41601763;scaffold0010:41601005|41615691;scaffold0010:41601005|41628509;scaffold0010:41601634|41609330;scaffold0010:41609213|41615691;scaffold0010:41627092|41628509;scaffold0010:41632319|41635592",8,"",0,"",0,"scaffold0010:1405339|1420739;scaffold0010:1411553|1411972;scaffold0010:1420009|1420739;scaffold0010:1420009|1428528",4,"",0
"JARID2","",0,"scaffold0010:43393330|43399806;scaffold0010:43396596|43397918;scaffold0010:43398607|43405868;scaffold0010:43420360|43434552;scaffold0010:43434375|43515719;scaffold0010:43484162|43515719",6,"",0,"13:44885188|44976991;13:44976855|45001897;13:45027758|45038356",3,"",0,"",0
"USP24","",0,"scaffold0010:4584402|4588689",1,"",0,"",0,"scaffold0010:42214257|42218917;scaffold0010:42228956|42230455",2,"",0
"PRPF4B","",0,"scaffold0010:54520468|54528563",1,"",0,"",0,"scaffold0002:123034228|123035622;scaffold0002:123034228|123047269",2,"",0
"GCC2","",0,"scaffold0010:54690598|54692315",1,"",0,"",0,"scaffold0002:115108102|115109835;scaffold0002:115122345|115124451;scaffold0002:115122345|115135702",3,"",0
"RGPD4","",0,"scaffold0010:54869859|54872169",1,"",0,"",0,"scaffold0002:115430761|115433092",1,"",0
"GMDS","",0,"scaffold0010:59650688|59672174",1,"",0,"13:32409117|32418380",1,"",0,"",0
"OMA1","",0,"scaffold0010:7113857|7117144",1,"",0,"4:103176218|103179065;4:103176218|103188576;4:103186034|103210848",3,"",0,"",0
"NFIA","",0,"scaffold0010:9516428|9536510;scaffold0010:9536331|9539168",2,"",0,"4:97844610|97909191",1,"",0,"",0
"PATJ","",0,"scaffold0010:9886158|9897416",1,"",0,"4:98344366|98357841;4:98353270|98357841",2,"",0,"",0
"LRMDA","",0,"scaffold0011:15189022|15207796;scaffold0011:15198135|15207796",2,"",0,"",0,"scaffold0014:46346802|46364641",1,"",0
"ANXA7","",0,"scaffold0011:17380507|17380918;scaffold0011:17386956|17387280",2,"",0,"",0,"scaffold0014:44091192|44091517;scaffold0014:44096003|44096409",2,"",0
"CFAP70","",0,"scaffold0011:17469833|17470705",1,"",0,"",0,"scaffold0014:44033960|44043119",1,"",0
"SLC29A3","",0,"scaffold0011:18963345|18970252",1,"",0,"",0,"scaffold0014:42453222|42459225",1,"",0
"HK1","",0,"scaffold0011:20611955|20624562",1,"",0,"",0,"scaffold0014:40981077|40986191;scaffold0014:40990660|40991056",2,"",0
"KIF1BP","",0,"scaffold0011:20917786|20918358",1,"",0,"",0,"",0,"NW_017739003.1:428890|436405;NW_017739003.1:433043|436405",2
"DNA2","",0,"scaffold0011:21381140|21388848",1,"",0,"",0,"",0,"NW_017739003.1:843991|845189",1
"SIRT1","",0,"scaffold0011:21788831|21790471",1,"",0,"10:63167523|63171656",1,"",0,"",0
"FAM13C","",0,"scaffold0011:28108703|28151670",1,"",0,"",0,"scaffold0014:33525239|33567682",1,"",0
"SGMS1","",0,"scaffold0011:33350539|33351388",1,"",0,"19:32136923|32137763",1,"",0,"",0
"MARCH5","",0,"scaffold0011:36776238|36799208",1,"",0,"",0,"scaffold0014:24422913|24428407;scaffold0014:24422913|24440111",2,"",0
"EXOC6","",0,"scaffold0011:37139701|37141348",1,"",0,"",0,"",0,"NW_017738932.1:5993187|6002865",1
"HELLS","",0,"scaffold0011:38311684|38312566",1,"",0,"",0,"scaffold0014:22810426|22810711",1,"",0
"SORBS1","",0,"scaffold0011:38518552|38540919",1,"",0,"",0,"scaffold0014:22563315|22577323",1,"",0
"LCOR","",0,"scaffold0011:39593076|39593558",1,"",0,"",0,"scaffold0014:21437828|21446313",1,"",0
"CHUK","",0,"scaffold0011:41877749|41880463",1,"",0,"19:44072855|44077216",1,"",0,"",0
"GBF1","",0,"scaffold0011:43599116|43599340",1,"",0,"",0,"",0,"NW_017738957.1:5363480|5365008",1
"NT5C2","",0,"scaffold0011:44103836|44111219",1,"",0,"19:46892316|46893531",1,"",0,"",0
"ADD3","",0,"scaffold0011:48058432|48059384",1,"9:110651224|110669031",1,"",0,"",0,"",0
"WDFY4","",0,"scaffold0011:4906848|4907429",1,"",0,"",0,"scaffold0014:56522549|56532824;scaffold0014:56532243|56532824",2,"",0
"PARG","",0,"scaffold0011:5993764|6010229",1,"",0,"",0,"scaffold0014:55597046|55614098",1,"",0
"RELCH","",0,"scaffold0012:1198018|1204411",1,"18:17895769|17917127",1,"",0,"",0,"",0
"PSTPIP2","",0,"scaffold0012:13443266|13447881;scaffold0012:13458503|13458800",2,"",0,"18:77961060|77963619",1,"",0,"",0
"GAREM1","",0,"scaffold0012:24289050|24306817",1,"",0,"18:21280788|21281961",1,"",0,"",0
"LAMA3","",0,"scaffold0012:30580386|30616408",1,"",0,"",0,"scaffold0008:91301623|91302374;scaffold0008:91363652|91364846;scaffold0008:91363652|91368236",3,"",0
"NPC1","",0,"scaffold0012:30765550|30769197",1,"",0,"18:12331015|12331654",1,"",0,"",0
"APMAP","",0,"scaffold0012:30801|35413",1,"",0,"",0,"",0,"NW_017739630.1:1042128|1047130",1
"ESCO1","",0,"scaffold0012:32264449|32267774;scaffold0012:32264449|32271019;scaffold0012:32264449|32280739;scaffold0012:32264449|32288285;scaffold0012:32266176|32267774;scaffold0012:32266176|32280739;scaffold0012:32266176|32288285",7,"",0,"",0,"",0,"NW_017739089.1:8392681|8398819;NW_017739089.1:8398687|8423222",2
"LPIN2","",0,"scaffold0012:34746781|34749624;scaffold0012:34766054|34766969",2,"",0,"",0,"scaffold0008:55672108|55675934",1,"",0
"MALT1","",0,"scaffold0012:3722554|3722758",1,"18:21471716|21473647",1,"",0,"",0,"",0
"NEDD4L","",0,"scaffold0012:4062643|4065826",1,"18:21868608|21870668",1,"",0,"",0,"",0
"PLXNA1","",0,"scaffold0012:42707538|42711056",1,"",0,"",0,"",0,"NW_017739482.1:155614|159018",1
"MGLL","",0,"scaffold0012:43098253|43111154",1,"",0,"",0,"scaffold0008:63580343|63581844",1,"",0
"PREX1","",0,"scaffold0012:44364290|44380351;scaffold0012:44364290|44391121;scaffold0012:44364290|44393589;scaffold0012:44380189|44384485;scaffold0012:44380189|44393589",5,"",0,"",0,"scaffold0008:64764429|64782932;scaffold0008:64764429|64787084;scaffold0008:64782770|64787084",3,"",0
"NCOA3","",0,"scaffold0012:44942959|44944625;scaffold0012:44942959|44946186;scaffold0012:44942959|44949521",3,"",0,"2:165890374|165893626",1,"",0,"",0
"CD40","",0,"scaffold0012:46030644|46035517",1,"",0,"",0,"scaffold0008:66410465|66411014",1,"",0
"TOX2","",0,"scaffold0012:47536661|47536907;scaffold0012:47536661|47560783",2,"",0,"",0,"scaffold0008:67856363|67884828",1,"",0
"TOP1","",0,"scaffold0012:49672795|49677540",1,"",0,"",0,"",0,"NW_017738938.1:2828285|2835339",1
"CTNNBL1","",0,"scaffold0012:52089943|52107018;scaffold0012:52135592|52135774;scaffold0012:52135592|52188753;scaffold0012:52196733|52200797",4,"",0,"",0,"scaffold0008:36488983|36489433",1,"",0
"SAMHD1","",0,"scaffold0012:52817269|52824613;scaffold0012:52818558|52824613;scaffold0012:52832453|52834858;scaffold0012:52836426|52839465;scaffold0012:52836426|52840780;scaffold0012:52836426|52846076",6,"",0,"",0,"scaffold0008:35683051|35688938",1,"",0
"SOGA1","",0,"scaffold0012:52901805|52913486",1,"",0,"",0,"scaffold0008:35599838|35606225",1,"",0
"DLGAP4","",0,"scaffold0012:53502990|53503352",1,"",0,"",0,"",0,"NW_017738929.1:284431|288360",1
"TCF4","",0,"scaffold0012:6444166|6444808;scaffold0012:6512482|6536646;scaffold0012:6522244|6536646;scaffold0012:6530041|6536646",4,"",0,"",0,"scaffold0008:37589277|37603673",1,"",0
"SEPT6","",0,"scaffold0013:10850770|10873376;scaffold0013:10870498|10873376;scaffold0013:10880993|10883151;scaffold0013:10882982|10884580;scaffold0013:10882982|10886513",5,"",0,"",0,"scaffold0009:60165685|60176602;scaffold0009:60199546|60207524",2,"",0
"SLC25A43","",0,"scaffold0013:11041965|11045653",1,"",0,"",0,"scaffold0009:59969194|59974077",1,"",0
"DOCK11","",0,"scaffold0013:11726542|11729002;scaffold0013:11790123|11793345;scaffold0013:11792560|11793345",3,"",0,"",0,"scaffold0009:59214510|59214852;scaffold0009:59281989|59282352;scaffold0009:59298377|59301150",3,"",0
"SYTL4","",0,"scaffold0013:25886029|25890238",1,"",0,"",0,"scaffold0009:41712359|41714354",1,"",0
"ENOX2","",0,"scaffold0013:3350730|3389656;scaffold0013:3389512|3389656;scaffold0013:3524993|3540362;scaffold0013:3524993|3551624",4,"",0,"",0,"scaffold0009:69810729|69829552",1,"",0
"ELF4","",0,"scaffold0013:3932774|3935123",1,"",0,"",0,"scaffold0009:69312603|69313484",1,"",0
"KLHL4","",0,"scaffold0013:39540174|39544039",1,"",0,"",0,"",0,"NW_017739615.1:746218|749267",1
"ZDHHC9","",0,"scaffold0013:4124162|4126553",1,"",0,"X:47280097|47283597",1,"",0,"",0
"ATP7A","",0,"scaffold0013:50824173|50840231;scaffold0013:50840103|50847039;scaffold0013:50840103|50851459;scaffold0013:50884194|50885931",4,"",0,"",0,"scaffold0009:8811211|8812793;scaffold0009:8836383|8839272;scaffold0009:8847526|8849300;scaffold0009:8847526|8850578;scaffold0009:8849172|8850578;scaffold0009:8868311|8872050",6,"",0
"MAGT1","",0,"scaffold0013:51039263|51041966",1,"",0,"X:105036003|105040597",1,"",0,"",0
"WWP1","",0,"scaffold0014:1001517|1001658;scaffold0014:1005638|1013001;scaffold0014:1005638|1017826",3,"",0,"",0,"scaffold0018:2152418|2155931;scaffold0018:2164600|2170604",2,"",0
"RALYL","",0,"scaffold0014:1315897|1318932;scaffold0014:1409064|1409343",2,"",0,"",0,"",0,"NW_017738963.1:2506750|2507029",1
"LYN","",0,"scaffold0014:20386031|20394391;scaffold0014:20386031|20405929;scaffold0014:20390443|20394391;scaffold0014:20393068|20404770",4,"",0,"",0,"scaffold0018:24796615|24804941",1,"",0
"RB1CC1","",0,"scaffold0014:2170412|2173482",1,"",0,"",0,"scaffold0018:10335724|10339309",1,"",0
"TOX","",0,"scaffold0014:21939310|21939553",1,"",0,"",0,"scaffold0018:23245639|23265041",1,"",0
"RAB2A","",0,"scaffold0014:23027023|23037039",1,"",0,"4:8572525|8582493",1,"",0,"",0
"PRKDC","",0,"scaffold0014:2491520|2491722;scaffold0014:2494044|2494830;scaffold0014:2494044|2500859;scaffold0014:2504056|2505913;scaffold0014:2506709|2510664;scaffold0014:2543529|2547239",6,"",0,"",0,"scaffold0018:7062868|7068654;scaffold0018:7081140|7090325;scaffold0018:7157012|7166537",3,"",0
"MTSS1","",0,"scaffold0014:37491495|37494501;scaffold0014:37505573|37509091",2,"",0,"15:58840687|58844409",1,"",0,"",0
"NSMCE2","",0,"scaffold0014:37888347|37923421",1,"",0,"",0,"scaffold0018:8854909|8855526",1,"",0
"VIRMA","",0,"scaffold0014:4084254|4086598",1,"",0,"",0,"scaffold0018:44641428|44646361;scaffold0018:44646029|44646361",2,"",0
"FAM49B","",0,"scaffold0014:41275114|41286482;scaffold0014:41281360|41286482;scaffold0014:41281360|41293142",3,"",0,"",0,"scaffold0018:48143683|48153284",1,"",0
"INTS8","",0,"scaffold0014:4223765|4225762",1,"",0,"",0,"",0,"NW_017739489.1:476834|487211",1
"EFR3A","",0,"scaffold0014:42438483|42441066",1,"",0,"",0,"",0,"NW_017738923.1:10426962|10429391",1
"PHF20L1","",0,"scaffold0014:42970559|42977020",1,"",0,"",0,"scaffold0018:49387448|49393536",1,"",0
"DENND3","",0,"scaffold0014:47565331|47565969",1,"",0,"",0,"scaffold0018:51703299|51705573",1,"",0
"SLC45A4","",0,"scaffold0014:47624969|47627702",1,"8:141451966|141458014;8:141490838|141491478",2,"",0,"",0,"",0
"FBXL6","",0,"scaffold0014:49528161|49528469",1,"",0,"",0,"",0,"NW_017739647.1:23450|23766",1
"RNF19A","",0,"scaffold0014:6732096|6735460",1,"",0,"",0,"",0,"NW_017739401.1:1589645|1600850",1
"YWHAZ","",0,"scaffold0014:7005607|7006311",1,"",0,"",0,"scaffold0018:40736275|40737216",1,"",0
"UBR5","",0,"scaffold0014:7722733|7723898;scaffold0014:7751745|7760064;scaffold0014:7757998|7760064;scaffold0014:7759063|7760064",4,"",0,"",0,"scaffold0018:39818247|39818772;scaffold0018:39877516|39880726",2,"",0
"RIMS2","",0,"scaffold0014:8303807|8317892",1,"",0,"",0,"scaffold0018:38844009|38894113",1,"",0
"STARD9","",0,"scaffold0015:10143065|10146585",1,"",0,"",0,"scaffold0004:41366636|41371694;scaffold0004:41386493|41387176",2,"",0
"TUBGCP4","",0,"scaffold0015:10762285|10765313",1,"",0,"",0,"scaffold0004:42013755|42014256",1,"",0
"PDIA3","",0,"scaffold0015:11020686|11022751",1,"",0,"",0,"scaffold0004:42276283|42278460",1,"",0
"CASC4","",0,"scaffold0015:11515241|11536196;scaffold0015:11522430|11533085;scaffold0015:11532986|11536196",3,"",0,"",0,"scaffold0004:42836487|42837617",1,"",0
"ATP8B4","",0,"scaffold0015:16167712|16170767;scaffold0015:16298681|16305206",2,"",0,"",0,"",0,"NW_017738991.1:1506679|1511865",1
"USP8","",0,"scaffold0015:16605009|16613253;scaffold0015:16613773|16624646",2,"",0,"",0,"scaffold0004:47801790|47805903;scaffold0004:47801790|47806776;scaffold0004:47805758|47806776",3,"",0
"LEO1","",0,"scaffold0015:17895845|17897390",1,"",0,"",0,"scaffold0004:49071345|49073075",1,"",0
"TCF12","",0,"scaffold0015:22175512|22177567;scaffold0015:22175512|22186259",2,"",0,"",0,"scaffold0004:53306607|53316386;scaffold0004:53314319|53316386",2,"",0
"SLTM","",0,"scaffold0015:23778641|23779181",1,"",0,"",0,"scaffold0004:54721704|54725863;scaffold0004:54752510|54756880",2,"",0
"TPM1","",0,"scaffold0015:27359954|27365170",1,"",0,"",0,"scaffold0004:58443425|58448815",1,"",0
"HERC1","",0,"scaffold0015:27868894|27875804;scaffold0015:27875243|27881301;scaffold0015:27919103|27924616;scaffold0015:27943911|27944525",4,"",0,"",0,"scaffold0004:59061908|59062322;scaffold0004:59061908|59067706",2,"",0
"MTFMT","",0,"scaffold0015:29079943|29083570",1,"",0,"",0,"scaffold0004:60196709|60200409",1,"",0
"RAB11A","",0,"scaffold0015:29775949|29776778;scaffold0015:29776584|29778022",2,"",0,"9:64632783|64635711",1,"",0,"",0
"TEP1","",0,"scaffold0015:321503|328918;scaffold0015:328808|330087",2,"",0,"",0,"scaffold0004:31655555|31660225",1,"",0
"PSMC6","",0,"scaffold0015:35406365|35409215",1,"",0,"",0,"scaffold0004:66415484|66420189",1,"",0
"SAMD4A","",0,"scaffold0015:37111191|37111710;scaffold0015:37111191|37143121",2,"",0,"",0,"scaffold0004:67998927|67999446",1,"",0
"DAAM1","",0,"scaffold0015:40654402|40670854",1,"",0,"12:71942500|71962562",1,"",0,"",0
"MNAT1","",0,"scaffold0015:41617777|41624226",1,"",0,"",0,"",0,"NW_017739242.1:590483|613656",1
"PRKCH","",0,"scaffold0015:42099949|42115967;scaffold0015:42099949|42143287;scaffold0015:42108075|42115967",3,"",0,"",0,"scaffold0004:73254587|73258740;scaffold0004:73334775|73335763",2,"",0
"FNTB","",0,"scaffold0015:44807614|44812043",1,"",0,"",0,"scaffold0004:76073241|76077745;scaffold0004:76073241|76084830",2,"",0
"EIF2AK4","",0,"scaffold0015:7760461|7762514",1,"",0,"",0,"scaffold0004:38843006|38844646",1,"",0
"BUB1B","",0,"scaffold0015:7906693|7907307",1,"",0,"2:118448186|118448416;2:118461425|118462380",2,"",0,"",0
"TMEM87A","",0,"scaffold0015:9792370|9797840;scaffold0015:9793443|9797840",2,"",0,"2:120208373|120216372",1,"",0,"",0
"TET2","",0,"scaffold0016:16732487|16734848",1,"5:103722506|103725955",1,"",0,"",0,"",0
"EIF4E","",0,"scaffold0016:22138194|22142865",1,"",0,"",0,"",0,"NW_017739088.1:8373884|8377488",1
"RAP1GDS1","",0,"scaffold0016:22540721|22556318;scaffold0016:22593586|22597763",2,"",0,"",0,"",0,"NW_017739088.1:7940598|7967049;NW_017739088.1:7961859|7967049;NW_017739088.1:7994185|8012796",3
"SMARCAD1","",0,"scaffold0016:26025737|26028672;scaffold0016:26034463|26040842",2,"",0,"",0,"",0,"NW_017739088.1:4839698|4842425",1
"NUDT9","",0,"scaffold0016:31923122|31928229;scaffold0016:31925697|31928229",2,"",0,"",0,"scaffold0006:57991666|58001539",1,"",0
"ARHGAP24","",0,"scaffold0016:33143449|33148331;scaffold0016:33164082|33164290;scaffold0016:33164082|33181055;scaffold0016:33492500|33492697",4,"",0,"",0,"scaffold0006:56825500|56830353",1,"",0
"ENOPH1","",0,"scaffold0016:36176398|36179003;scaffold0016:36176398|36182897;scaffold0016:36181345|36182897",3,"",0,"",0,"scaffold0006:53910994|53915365",1,"",0
"ANTXR2","",0,"scaffold0016:38080697|38082436;scaffold0016:38096150|38129410;scaffold0016:38099646|38129410",3,"",0,"",0,"",0,"NW_017738950.1:1416543|1418277",1
"BMP2K","",0,"scaffold0016:39029297|39033830;scaffold0016:39029297|39035965",2,"",0,"",0,"scaffold0006:50951553|50956746;scaffold0006:50988111|50996712",2,"",0
"NUP54","",0,"scaffold0016:41187462|41187783;scaffold0016:41200908|41203097;scaffold0016:41202569|41203097",3,"",0,"",0,"scaffold0006:48861691|48862607;scaffold0006:48869828|48870145",2,"",0
"CELF2","",0,"scaffold0016:521410|560449",1,"",0,"",0,"scaffold0006:71520086|71534120;scaffold0006:71520086|71538195",2,"",0
"RBM17","",0,"scaffold0016:5292675|5300245;scaffold0016:5300128|5304339",2,"",0,"",0,"scaffold0006:76307698|76318338",1,"",0
"FAM208B","",0,"scaffold0016:5732370|5734529",1,"",0,"",0,"",0,"NW_017739056.1:327881|342659",1
"PITRM1","",0,"scaffold0016:7726338|7736729",1,"",0,"",0,"",0,"NW_017739420.1:210591|212548",1
"WDR37","",0,"scaffold0016:9447408|9461102;scaffold0016:9447408|9465143",2,"",0,"",0,"scaffold0006:80524585|80526357;scaffold0006:80541466|80546443;scaffold0006:80541466|80554588",3,"",0
"DYNC1LI2","",0,"scaffold0017:14249607|14250948",1,"",0,"",0,"scaffold0022:21945714|21949162",1,"",0
"PPP2R1A","",0,"scaffold0017:1486447|1487962",1,"",0,"",0,"scaffold0029:9313140|9313847",1,"",0
"SLC7A6","",0,"scaffold0017:15317922|15324785;scaffold0017:15324229|15324785;scaffold0017:15338517|15338957;scaffold0017:15338517|15343403",4,"",0,"",0,"scaffold0022:20831051|20834435",1,"",0
"CDH1","",0,"scaffold0017:15768996|15769791",1,"",0,"",0,"",0,"NW_017738943.1:8884240|8895196",1
"TANGO6","",0,"scaffold0017:15793912|15798066;scaffold0017:15876427|15883579",2,"",0,"8:107422080|107426879",1,"",0,"",0
"UTP4","",0,"scaffold0017:15957150|15963294",1,"",0,"",0,"scaffold0022:20209822|20211548;scaffold0022:20215990|20218244;scaffold0022:20215990|20221738",3,"",0
"NFAT5","",0,"scaffold0017:16353753|16357026",1,"",0,"",0,"scaffold0022:19849421|19851674;scaffold0022:19849421|19858649",2,"",0
"VAC14","",0,"scaffold0017:19126122|19130844",1,"",0,"8:111358661|111363665",1,"",0,"",0
"GLG1","",0,"scaffold0017:19633279|19636369",1,"",0,"",0,"scaffold0022:16422651|16425001",1,"",0
"RFWD3","",0,"scaffold0017:19687518|19691043;scaffold0017:19692330|19701651;scaffold0017:19697335|19697564;scaffold0017:19697335|19698599;scaffold0017:19698484|19701651",5,"",0,"",0,"scaffold0022:16297499|16297885;scaffold0022:16308743|16312483",2,"",0
"KARS","",0,"scaffold0017:20272536|20273309",1,"",0,"",0,"scaffold0022:15579141|15580802",1,"",0
"WWOX","",0,"scaffold0017:22045063|22047904;scaffold0017:22306555|22311118",2,"",0,"",0,"",0,"NW_017738943.1:15732032|15738105",1
"MBTPS1","",0,"scaffold0017:26792405|26794536",1,"",0,"",0,"scaffold0022:8667388|8670681",1,"",0
"MTHFSD","",0,"scaffold0017:28680470|28687474",1,"",0,"",0,"scaffold0022:6756094|6756617",1,"",0
"PIEZO1","",0,"scaffold0017:30476582|30477962",1,"",0,"",0,"scaffold0022:4862249|4862428",1,"",0
"SPG7","",0,"scaffold0017:31174515|31177261",1,"",0,"",0,"scaffold0022:4108018|4130540;scaffold0022:4124834|4126178;scaffold0022:4125578|4128592;scaffold0022:4128489|4130540;scaffold0022:4128489|4133881;scaffold0022:4130400|4133881",6,"",0
"ANKRD27","",0,"scaffold0017:31241466|31242396",1,"",0,"",0,"scaffold0022:4043449|4043727",1,"",0
"TRPM4","",0,"scaffold0017:3223387|3223813",1,"",0,"",0,"",0,"NW_017739093.1:1139810|1140806;NW_017739093.1:1139810|1151096",2
"KIAA0355","",0,"scaffold0017:32413864|32422374;scaffold0017:32417826|32418562",2,"",0,"",0,"scaffold0022:2626633|2629002",1,"",0
"UBA2","",0,"scaffold0017:32491785|32497637;scaffold0017:32504543|32505725",2,"",0,"",0,"scaffold0022:2516309|2518310;scaffold0022:2521260|2524045",2,"",0
"GYS1","",0,"scaffold0017:3325748|3326314",1,"",0,"",0,"",0,"NW_017739093.1:1266336|1266908",1
"WDR62","",0,"scaffold0017:33596378|33596597",1,"",0,"",0,"scaffold0022:1022128|1024011;scaffold0022:1022128|1025857",2,"",0
