"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100203689|100204207",13,2,2
"2700","scaffold0012:37095605|37100986",63,95,62
"2701","scaffold0012:37977030|37979672",8,19,11
"2702","scaffold0012:37977030|37998286",4,4,2
"2703","scaffold0012:37990164|37998286",5,9,10
"2704","scaffold0012:39943725|39956465",6,3,21
"2705","scaffold0012:40652721|40653940",3,22,8
"2706","scaffold0012:41160402|41164059",40,77,76
"2707","scaffold0012:43199955|43209627",66,95,61
"2708","scaffold0012:43469016|43469271",25,13,9
"2709","scaffold0012:43650866|43653039",3,17,12
"2710","scaffold0012:44002640|44004000",24,19,45
"2711","scaffold0012:45308514|45313713",15,17,11
"2712","scaffold0012:45566684|45577534",34,46,24
"2713","scaffold0012:45815302|45817563",16,10,16
"2714","scaffold0012:46018514|46038840",13,15,32
"2715","scaffold0012:46018514|46039972",123,218,220
"2716","scaffold0012:46018514|46057012",6,19,6
"2717","scaffold0012:46064764|46071609",4,7,4
"2718","scaffold0012:46104405|46108884",78,68,60
"2719","scaffold0012:46164964|46165655",18,15,10
"2720","scaffold0012:46839769|46848279",16,13,8
"2721","scaffold0012:47922164|47932977",2,3,4
"2722","scaffold0012:48228056|48230787",109,205,164
"2723","scaffold0012:48228056|48239325",64,50,47
"2724","scaffold0012:48282828|48291086",16,5,10
"2725","scaffold0012:53701417|53705176",8,4,16
"2726","scaffold0012:53809177|53835083",44,146,90
"2727","scaffold0012:54602745|54615123",12,9,3
"2728","scaffold0012:54979263|54983046",12,6,6
"2729","scaffold0012:55104382|55107318",15,53,28
"2730","scaffold0012:55339802|55345900",30,25,23
"2731","scaffold0012:55584931|55586282",11,9,12
"2732","scaffold0012:55644506|55670528",6,5,2
"2733","scaffold0012:56088642|56142109",15,16,10
"2734","scaffold0012:56141755|56142109",54,72,65
"2735","scaffold0012:56790542|56791744",5,5,4
"2736","scaffold0012:5884863|5887155",2,15,6
"2737","scaffold0012:60626921|60632811",12,15,3
"2738","scaffold0012:6101543|6108064",8,2,8
"2739","scaffold0012:61287602|61298929",2,10,2
"2740","scaffold0012:61583778|61592353",3,3,16
"2741","scaffold0012:61586412|61592353",9,14,21
"2742","scaffold0012:61598914|61607160",2,3,4
"2743","scaffold0012:61738486|61738867",6,34,18
"2744","scaffold0012:61759889|61760100",40,85,47
"2745","scaffold0012:6209080|6233348",2,2,2
"2746","scaffold0012:64002470|64018834",3,2,2
"2747","scaffold0012:64153862|64164971",4,6,17
"2748","scaffold0012:64515187|64536422",6,2,3
"2749","scaffold0012:64531052|64536422",146,153,92
"2750","scaffold0012:6650893|6657441",6,2,3
"2751","scaffold0012:6683579|6687058",6,12,8
"2752","scaffold0012:67900341|67927267",11,3,6
"2753","scaffold0012:67924133|67927267",90,126,130
"2754","scaffold0012:68672490|68674278",6,16,15
"2755","scaffold0012:68892223|68925330",9,5,2
"2756","scaffold0012:6949671|6956848",9,21,12
"2757","scaffold0012:6953737|6956848",10,28,9
"2758","scaffold0012:74063313|74067279",15,13,3
"2759","scaffold0012:75275651|75280901",11,12,16
"2760","scaffold0012:75275651|75292341",73,102,56
"2761","scaffold0012:75280808|75317704",2,4,2
"2762","scaffold0012:9366205|9370190",4,3,2
"2763","scaffold0012:9391470|9392177",10,20,4
"2764","scaffold0012:9415858|9419715",26,10,13
"2765","scaffold0012:9415858|9424983",3,4,3
"2766","scaffold0012:9491687|9492088",15,42,44
"2767","scaffold0012:9491687|9507046",4,30,25
"2768","scaffold0012:9690333|9692523",6,12,3
"2769","scaffold0013:12622032|12625531",32,67,39
"2770","scaffold0013:13220790|13243083",5,3,4
"2771","scaffold0013:13223507|13243083",4,13,8
"2772","scaffold0013:13407771|13413434",17,11,14
"2773","scaffold0013:13627919|13634105",14,3,7
"2774","scaffold0013:14396944|14404476",25,42,46
"2775","scaffold0013:14403477|14404476",40,24,21
"2776","scaffold0013:14475866|14488511",7,13,3
"2777","scaffold0013:14479322|14480817",13,11,2
"2778","scaffold0013:14506008|14506823",111,126,130
"2779","scaffold0013:14528670|14539313",6,5,2
"2780","scaffold0013:14688475|14701966",50,93,44
"2781","scaffold0013:16148445|16149989",9,6,9
"2782","scaffold0013:17575740|17584631",7,7,11
"2783","scaffold0013:18567853|18576642",4,8,7
"2784","scaffold0013:19502640|19503131",33,49,17
"2785","scaffold0013:2219645|2247273",4,4,2
"2786","scaffold0013:24547824|24566813",3,15,11
"2787","scaffold0013:24670179|24670418",6,3,4
"2788","scaffold0013:24754433|24771953",6,23,9
"2789","scaffold0013:24754433|24797549",2,7,5
"2790","scaffold0013:24995456|24999366",95,201,84
"2791","scaffold0013:24999261|25002560",3,6,7
"2792","scaffold0013:24999261|25004427",56,44,12
"2793","scaffold0013:25002452|25017695",23,17,2
"2794","scaffold0013:25031053|25038494",4,2,2
"2795","scaffold0013:25038260|25038494",18,18,15
"2796","scaffold0013:25387255|25408894",161,162,44
"2797","scaffold0013:25564861|25567659",5,7,7
"2798","scaffold0013:25575633|25584037",13,7,4
"2799","scaffold0013:25575633|25602977",4,2,2
"2800","scaffold0013:25575633|25613425",2,12,24
"2801","scaffold0013:25581377|25613425",14,6,7
"2802","scaffold0013:25591722|25602977",30,81,39
"2803","scaffold0013:25591722|25613425",193,305,178
"2804","scaffold0013:25591722|25619446",26,20,17
"2805","scaffold0013:25602897|25613425",2,11,6
"2806","scaffold0013:25830279|25831096",6,9,4
"2807","scaffold0013:25994039|26000374",27,39,18
"2808","scaffold0013:26010151|26010988",2,6,6
"2809","scaffold0013:26583154|26583641",6,4,3
"2810","scaffold0013:27478200|27482833",4,25,8
"2811","scaffold0013:28329487|28350685",8,11,8
"2812","scaffold0013:28407157|28407922",5,3,7
"2813","scaffold0013:28443923|28450522",2,2,3
"2814","scaffold0013:29934936|29938190",57,97,82
"2815","scaffold0013:29934936|29952511",10,22,12
"2816","scaffold0013:30558179|30569686",4,2,4
"2817","scaffold0013:30831156|30832168",10,2,5
"2818","scaffold0013:31025560|31026823",2,6,9
"2819","scaffold0013:31566775|31574915",8,9,3
"2820","scaffold0013:32824964|32828749",34,48,26
"2821","scaffold0013:3353250|3364916",38,46,33
"2822","scaffold0013:3421305|3438267",10,36,9
"2823","scaffold0013:3435244|3438267",5,31,17
"2824","scaffold0013:34970006|34971420",461,571,375
"2825","scaffold0013:35648323|35652123",29,6,2
"2826","scaffold0013:36624690|36625943",2,10,2
"2827","scaffold0013:36911066|36913912",30,80,17
"2828","scaffold0013:37023489|37023674",57,59,37
"2829","scaffold0013:41168815|41176081",8,10,5
"2830","scaffold0013:41175697|41176081",3,2,2
"2831","scaffold0013:41676858|41698915",59,80,53
"2832","scaffold0013:42290283|42303278",10,8,2
"2833","scaffold0013:42318875|42320720",25,58,20
"2834","scaffold0013:42339267|42345874",5,9,15
"2835","scaffold0013:42475153|42481252",8,9,8
"2836","scaffold0013:42561840|42562166",141,170,161
"2837","scaffold0013:42593400|42599575",17,28,22
"2838","scaffold0013:43971323|43976317",12,20,16
"2839","scaffold0013:44022101|44023372",4,2,6
"2840","scaffold0013:44042641|44043512",9,17,4
"2841","scaffold0013:44231205|44231397",10,6,5
"2842","scaffold0013:44278016|44279703",13,34,24
"2843","scaffold0013:44288881|44291808",203,257,139
"2844","scaffold0013:44372538|44373673",13,10,2
"2845","scaffold0013:44842544|44857306",51,90,68
"2846","scaffold0013:45354092|45356801",5,15,32
"2847","scaffold0013:45441661|45441920",36,22,30
"2848","scaffold0013:45457722|45457941",5,54,31
"2849","scaffold0013:45793115|45800920",6,16,5
"2850","scaffold0013:45816925|45822566",4,2,11
"2851","scaffold0013:45910538|45916342",26,32,22
"2852","scaffold0013:45927317|45933783",11,16,12
"2853","scaffold0013:45933589|45947665",23,14,20
"2854","scaffold0013:45947515|45970194",3,5,2
"2855","scaffold0013:46315090|46366222",10,8,32
"2856","scaffold0013:46347610|46351821",4,17,13
"2857","scaffold0013:46347610|46366222",58,68,101
"2858","scaffold0013:46351756|46366222",3,12,2
"2859","scaffold0013:46360241|46366222",6,28,16
"2860","scaffold0013:46414580|46415210",4,8,6
"2861","scaffold0013:46703633|46705815",23,21,4
"2862","scaffold0013:46925935|46927850",5,15,13
"2863","scaffold0013:47597294|47601719",16,12,13
"2864","scaffold0013:47637438|47638884",41,35,29
"2865","scaffold0013:47842718|47846457",34,44,19
"2866","scaffold0013:49390866|49393940",30,49,22
"2867","scaffold0013:49549767|49564989",5,7,4
"2868","scaffold0013:50189047|50189523",16,35,34
"2869","scaffold0013:51841840|51863732",5,10,6
"2870","scaffold0013:51891839|51893190",98,119,97
"2871","scaffold0013:52133975|52137198",2,9,3
"2872","scaffold0013:52412311|52413079",23,12,7
"2873","scaffold0013:53617210|53618974",12,84,29
"2874","scaffold0013:53765206|53766520",6,6,2
"2875","scaffold0013:54884439|54886455",36,86,58
"2876","scaffold0013:55485194|55485890",13,2,29
"2877","scaffold0013:55617350|55619739",6,2,2
"2878","scaffold0013:55878520|55880992",14,22,18
"2879","scaffold0013:56122167|56138045",30,33,16
"2880","scaffold0013:56695472|56697656",8,20,2
"2881","scaffold0013:56801488|56802387",4,8,6
"2882","scaffold0013:56801488|56808402",15,23,25
"2883","scaffold0013:56817081|56827028",8,7,8
"2884","scaffold0013:56825114|56827028",7,18,19
"2885","scaffold0013:56871061|56872136",76,109,80
"2886","scaffold0013:56871061|56875761",26,16,28
"2887","scaffold0013:56892479|56918828",4,3,6
"2888","scaffold0013:57195754|57199726",5,4,14
"2889","scaffold0013:57214811|57228133",7,8,9
"2890","scaffold0013:57306435|57307200",26,24,26
"2891","scaffold0013:57398555|57399237",9,7,11
"2892","scaffold0013:58198623|58209327",4,2,3
"2893","scaffold0013:58376372|58383740",12,10,5
"2894","scaffold0013:59062384|59063949",44,78,48
"2895","scaffold0013:59082324|59083595",32,44,65
"2896","scaffold0013:59121399|59122999",39,117,73
"2897","scaffold0013:59121399|59127583",6,11,14
"2898","scaffold0013:59142404|59151152",10,35,16
"2899","scaffold0013:59144306|59151152",6,11,4
"2900","scaffold0013:59381066|59388142",7,5,18
"2901","scaffold0013:59387061|59388142",2,26,15
"2902","scaffold0013:64162231|64167973",9,3,2
"2903","scaffold0013:64463403|64479937",13,12,20
"2904","scaffold0013:64798626|64809210",141,186,235
"2905","scaffold0013:64885475|64886127",46,52,44
"2906","scaffold0013:64901525|64902546",2,5,6
"2907","scaffold0013:64965788|64994270",6,12,3
"2908","scaffold0013:65007676|65009780",5,4,2
"2909","scaffold0013:65058897|65062638",2,7,2
"2910","scaffold0013:65158285|65158451",2,2,4
"2911","scaffold0013:65634724|65642177",19,50,21
"2912","scaffold0013:65634724|65668998",19,37,47
"2913","scaffold0013:66595575|66595787",11,6,3
"2914","scaffold0013:66630403|66630873",9,16,17
"2915","scaffold0013:66728894|66763197",2,2,7
"2916","scaffold0013:66744066|66763197",8,23,21
"2917","scaffold0013:66865915|66868664",24,39,24
"2918","scaffold0013:66865915|66871573",189,160,155
"2919","scaffold0013:66865915|66879203",96,128,60
"2920","scaffold0013:67063722|67078246",11,32,24
"2921","scaffold0013:67074437|67078246",16,22,5
"2922","scaffold0013:671093|675484",384,360,412
"2923","scaffold0013:671093|693476",6,32,8
"2924","scaffold0013:67357091|67385173",4,6,11
"2925","scaffold0013:67357091|67394796",4,14,19
"2926","scaffold0013:67357091|67421714",12,5,9
"2927","scaffold0013:67392616|67394796",21,5,26
"2928","scaffold0013:67392616|67421714",68,69,70
"2929","scaffold0013:67790228|67793584",24,52,7
"2930","scaffold0013:67790228|67806029",5,7,5
"2931","scaffold0013:68349154|68350449",15,25,16
"2932","scaffold0013:68633661|68636682",30,41,34
"2933","scaffold0013:68897732|68899056",4,4,2
"2934","scaffold0013:69056421|69061444",51,55,36
"2935","scaffold0013:69145298|69145614",3,9,10
"2936","scaffold0013:69145353|69145614",80,106,86
"2937","scaffold0013:69175594|69177544",6,3,7
"2938","scaffold0013:69176759|69177544",434,237,355
"2939","scaffold0013:69193685|69194722",6,2,7
"2940","scaffold0013:69712536|69712935",237,299,376
"2941","scaffold0013:69804927|69817108",7,14,16
"2942","scaffold0013:69875284|69882399",52,120,51
"2943","scaffold0013:70386613|70387850",85,85,86
"2944","scaffold0013:70386613|70397295",24,17,20
"2945","scaffold0013:70744095|70745150",12,28,15
"2946","scaffold0013:70766310|70768314",23,30,14
"2947","scaffold0013:70833373|70834975",17,14,8
"2948","scaffold0013:70881189|70890878",22,41,67
"2949","scaffold0013:715426|730366",15,3,8
"2950","scaffold0013:72406570|72410598",22,6,6
"2951","scaffold0013:72953441|72953573",27,16,11
"2952","scaffold0013:730113|750352",16,11,25
"2953","scaffold0013:73052819|73053785",6,9,17
"2954","scaffold0013:73052821|73053811",639,566,739
"2955","scaffold0013:73059066|73059466",25,2,3
"2956","scaffold0013:73200952|73201492",41,50,33
"2957","scaffold0013:73362053|73362580",47,36,20
"2958","scaffold0013:73362053|73365157",12,53,42
"2959","scaffold0013:73362053|73366520",12,5,43
"2960","scaffold0013:73372016|73380491",7,5,5
"2961","scaffold0013:739722|750352",6,7,7
"2962","scaffold0013:73993234|73997061",33,20,39
"2963","scaffold0013:74069219|74070173",4,7,14
"2964","scaffold0013:8113117|8113732",15,55,29
"2965","scaffold0013:817122|822392",16,9,10
"2966","scaffold0013:817176|822392",81,70,65
"2967","scaffold0014:1582000|1585796",76,75,88
"2968","scaffold0014:1582000|1590726",96,67,35
"2969","scaffold0014:16449427|16482330",4,2,2
"2970","scaffold0014:16635491|16635980",27,35,17
"2971","scaffold0014:17165216|17165879",1868,2186,2496
"2972","scaffold0014:1730827|1731546",57,58,78
"2973","scaffold0014:17695778|17703267",13,8,9
"2974","scaffold0014:1785459|1786223",16,7,28
"2975","scaffold0014:1785459|1803804",61,55,79
"2976","scaffold0014:17913600|17928214",3,9,5
"2977","scaffold0014:17919357|17922747",238,238,154
"2978","scaffold0014:17919357|17928214",358,265,323
"2979","scaffold0014:17919357|17947263",13,7,10
"2980","scaffold0014:17919357|17967433",6,4,9
"2981","scaffold0014:1795347|1803804",10,5,25
"2982","scaffold0014:18037344|18040184",17,22,11
"2983","scaffold0014:18530812|18534868",5,3,3
"2984","scaffold0014:1897071|1897922",93,115,83
"2985","scaffold0014:19409753|19410628",4,9,13
"2986","scaffold0014:1949228|1991649",4,10,16
"2987","scaffold0014:1991545|1994059",2,8,6
"2988","scaffold0014:20921791|20929328",20,22,16
"2989","scaffold0014:21061190|21061751",6,4,16
"2990","scaffold0014:21065574|21065929",42,84,72
"2991","scaffold0014:21065577|21065929",21,51,84
"2992","scaffold0014:21437828|21446313",15,17,3
"2993","scaffold0014:21569649|21570066",57,28,72
"2994","scaffold0014:21615149|21623373",4,2,3
"2995","scaffold0014:21615149|21626876",2,2,3
"2996","scaffold0014:21678645|21691671",132,129,51
"2997","scaffold0014:22563315|22577323",14,11,3
"2998","scaffold0014:22810426|22810711",7,8,2
"2999","scaffold0014:22947427|22948130",3,22,2
"3000","scaffold0014:23736520|23741310",7,9,4
"3001","scaffold0014:24316523|24321775",4,8,3
"3002","scaffold0014:24422913|24428407",39,27,50
"3003","scaffold0014:24422913|24440111",8,2,3
"3004","scaffold0014:24560293|24562983",45,94,53
"3005","scaffold0014:24600994|24610611",9,6,9
"3006","scaffold0014:24684108|24685673",16,32,10
"3007","scaffold0014:24727918|24733768",2,9,16
"3008","scaffold0014:24825236|24828667",47,21,20
"3009","scaffold0014:25205952|25206249",32,12,17
"3010","scaffold0014:27453139|27461329",5,6,6
"3011","scaffold0014:2783862|2792458",7,13,10
"3012","scaffold0014:2815155|2817647",2,2,6
"3013","scaffold0014:2815155|2830099",16,11,55
"3014","scaffold0014:2827980|2830099",38,67,44
"3015","scaffold0014:288221|304322",2,5,2
"3016","scaffold0014:2947061|2952279",11,16,2
"3017","scaffold0014:3198869|3204914",12,17,22
"3018","scaffold0014:3198869|3206330",115,102,52
"3019","scaffold0014:33525239|33567682",9,5,4
"3020","scaffold0014:33889995|33906791",150,295,248
"3021","scaffold0014:35812000|35823680",4,2,3
"3022","scaffold0014:36701667|36702278",15,19,28
"3023","scaffold0014:36710571|36714326",42,32,34
"3024","scaffold0014:36784078|36857275",15,9,17
"3025","scaffold0014:36832509|36857275",17,9,10
"3026","scaffold0014:36857110|36857275",36,42,50
"3027","scaffold0014:39921891|39936862",2,25,9
"3028","scaffold0014:39950278|39950439",10,4,7
"3029","scaffold0014:39950278|39957275",37,54,48
"3030","scaffold0014:39950278|39970545",33,20,29
"3031","scaffold0014:40233600|40234818",8,12,2
"3032","scaffold0014:40275220|40276594",3,3,10
"3033","scaffold0014:40456054|40456403",4,22,8
"3034","scaffold0014:40487613|40488232",25,45,15
"3035","scaffold0014:40501648|40503400",14,8,6
"3036","scaffold0014:40502983|40503400",13,30,22
"3037","scaffold0014:40815484|40828293",44,116,25
"3038","scaffold0014:40815484|40830617",6,20,4
"3039","scaffold0014:40815484|40832798",6,3,2
"3040","scaffold0014:40981077|40986191",6,14,10
"3041","scaffold0014:40990660|40991056",116,108,117
"3042","scaffold0014:41082136|41083583",57,68,26
"3043","scaffold0014:41617864|41623224",29,13,7
"3044","scaffold0014:42038739|42041028",2,17,4
"3045","scaffold0014:42038739|42045258",16,4,7
"3046","scaffold0014:42043678|42045258",15,2,3
"3047","scaffold0014:4221331|4222067",10,6,6
"3048","scaffold0014:42453222|42459225",7,2,2
"3049","scaffold0014:43120987|43123919",6,13,8
"3050","scaffold0014:43168295|43172391",11,5,13
"3051","scaffold0014:43689460|43691358",23,29,24
"3052","scaffold0014:43815462|43818891",11,32,29
"3053","scaffold0014:43816531|43818891",9,7,6
"3054","scaffold0014:43886594|43892104",2,19,4
"3055","scaffold0014:43912337|43917481",2,2,3
"3056","scaffold0014:44033960|44043119",4,7,2
"3057","scaffold0014:44039504|44063611",2,8,4
"3058","scaffold0014:44091192|44091517",139,250,126
"3059","scaffold0014:44095307|44096409",6,21,11
"3060","scaffold0014:44096003|44096409",47,72,35
"3061","scaffold0014:44278410|44283526",4,2,6
"3062","scaffold0014:44278410|44283794",14,5,6
"3063","scaffold0014:44649045|44653053",10,2,5
"3064","scaffold0014:45293844|45298310",8,9,8
"3065","scaffold0014:46346802|46364641",42,50,18
"3066","scaffold0014:47835550|47838453",29,4,14
"3067","scaffold0014:48997862|49010437",41,21,21
"3068","scaffold0014:49198132|49200271",9,6,4
"3069","scaffold0014:5008441|5008687",2,2,12
"3070","scaffold0014:52975912|52976421",119,189,197
"3071","scaffold0014:53021098|53021584",4,4,5
"3072","scaffold0014:53340126|53345018",8,4,2
"3073","scaffold0014:53343399|53345018",113,266,169
"3074","scaffold0014:53343399|53357747",10,16,3
"3075","scaffold0014:55161432|55163658",23,9,18
"3076","scaffold0014:55269463|55271413",5,8,2
"3077","scaffold0014:55269463|55276761",49,40,69
"3078","scaffold0014:55302923|55306168",6,29,24
"3079","scaffold0014:55419101|55423756",17,8,3
"3080","scaffold0014:55420890|55422304",2,6,6
"3081","scaffold0014:55420890|55423756",6,6,4
"3082","scaffold0014:55597046|55614098",3,14,12
"3083","scaffold0014:557550|577427",24,17,4
"3084","scaffold0014:55868896|55869332",26,26,27
"3085","scaffold0014:55880601|55881313",16,12,16
"3086","scaffold0014:55900297|55914249",5,11,4
"3087","scaffold0014:55905549|55914249",8,12,2
"3088","scaffold0014:56522549|56532824",56,68,38
"3089","scaffold0014:56532243|56532824",37,81,90
"3090","scaffold0014:565573|575506",5,9,7
"3091","scaffold0014:56871285|56876949",10,7,14
"3092","scaffold0014:56871285|56883054",43,78,108
"3093","scaffold0014:56876819|56883054",5,3,12
"3094","scaffold0014:575431|577427",66,68,52
"3095","scaffold0014:5756924|5759674",5,4,10
"3096","scaffold0014:5756924|5765758",85,131,48
"3097","scaffold0014:5756924|5766855",16,12,10
"3098","scaffold0014:5759556|5765758",28,55,19
"3099","scaffold0014:58102511|58122453",12,3,13
"3100","scaffold0014:58122028|58122453",85,86,81
"3101","scaffold0014:58361525|58362667",15,15,12
"3102","scaffold0014:58779764|58783131",13,24,6
"3103","scaffold0014:58791506|58794296",7,11,10
"3104","scaffold0014:5943718|5955235",10,13,11
"3105","scaffold0014:6181882|6184787",13,4,7
"3106","scaffold0014:6392953|6404271",14,34,5
"3107","scaffold0014:6392953|6409253",7,5,2
"3108","scaffold0014:642950|655683",10,5,2
"3109","scaffold0014:6868917|6893170",5,4,2
"3110","scaffold0014:815271|816967",9,2,6
"3111","scaffold0014:8984990|8993773",13,17,12
"3112","scaffold0014:912439|913660",10,22,25
"3113","scaffold0014:9248800|9250391",10,9,8
"3114","scaffold0015:10050565|10052761",4,3,5
"3115","scaffold0015:10050569|10052761",2,9,11
"3116","scaffold0015:10139737|10144254",2,20,5
"3117","scaffold0015:1046274|1051135",150,263,230
"3118","scaffold0015:10751534|10762981",3,8,4
"3119","scaffold0015:11802871|11807075",2,7,8
"3120","scaffold0015:11869347|11875311",6,3,11
"3121","scaffold0015:11984384|11988977",8,11,4
"3122","scaffold0015:12021909|12029893",6,21,23
"3123","scaffold0015:12021909|12030753",77,234,143
"3124","scaffold0015:12021909|12042717",12,18,17
"3125","scaffold0015:12029274|12030753",37,68,29
"3126","scaffold0015:12029787|12030753",36,22,12
"3127","scaffold0015:12033334|12039771",9,14,17
"3128","scaffold0015:12039667|12042717",17,19,23
"3129","scaffold0015:12204401|12209664",3,7,13
"3130","scaffold0015:12215290|12222549",5,6,3
"3131","scaffold0015:12359203|12360174",51,45,25
"3132","scaffold0015:12359203|12361629",3,4,17
"3133","scaffold0015:12373129|12379447",4,3,14
"3134","scaffold0015:12525788|12532922",21,18,7
"3135","scaffold0015:12825119|12828262",34,38,35
"3136","scaffold0015:1290213|1292416",579,809,677
"3137","scaffold0015:1292072|1292416",18,14,22
"3138","scaffold0015:1329859|1331363",52,31,82
"3139","scaffold0015:13648082|13650595",60,23,32
"3140","scaffold0015:1366513|1367065",18,13,18
"3141","scaffold0015:1366865|1367065",127,102,321
"3142","scaffold0015:13669618|13674857",60,119,71
"3143","scaffold0015:1378609|1392767",14,5,12
"3144","scaffold0015:1510911|1512273",15,2,6
"3145","scaffold0015:1514822|1516219",103,136,123
"3146","scaffold0015:1519503|1522083",4,12,14
"3147","scaffold0015:1521952|1529258",39,84,63
"3148","scaffold0015:15929869|15933120",9,3,4
"3149","scaffold0015:15944707|15946897",14,25,24
"3150","scaffold0015:15944707|15950567",36,59,16
"3151","scaffold0015:1606051|1606472",14,3,10
"3152","scaffold0015:1606051|1629680",26,23,39
"3153","scaffold0015:1629288|1629680",31,31,24
"3154","scaffold0015:16780154|16786405",3,4,4
"3155","scaffold0015:16786159|16790576",11,12,11
"3156","scaffold0015:16868648|16871713",14,28,26
"3157","scaffold0015:16868663|16871713",14,38,37
"3158","scaffold0015:1763204|1764143",19,23,4
"3159","scaffold0015:1801996|1802191",2,12,4
"3160","scaffold0015:18156821|18168215",19,18,23
"3161","scaffold0015:1962830|1970299",4,18,5
"3162","scaffold0015:1977941|1980124",36,61,50
"3163","scaffold0015:1979250|1980124",21,11,14
"3164","scaffold0015:20762432|20764782",6,7,2
"3165","scaffold0015:20786957|20787212",24,38,18
"3166","scaffold0015:21719544|21725405",139,299,284
"3167","scaffold0015:21719544|21763291",3,7,11
"3168","scaffold0015:21744084|21746995",4,4,5
"3169","scaffold0015:22250102|22328011",2,18,4
"3170","scaffold0015:22268612|22328011",33,39,41
"3171","scaffold0015:23180565|23206335",10,4,4
"3172","scaffold0015:23669385|23676968",19,18,10
"3173","scaffold0015:23873544|23873958",2,22,31
"3174","scaffold0015:2444771|2461290",18,29,24
"3175","scaffold0015:24545651|24555775",24,37,19
"3176","scaffold0015:24578615|24583895",2,4,2
"3177","scaffold0015:25608298|25609858",2,7,5
"3178","scaffold0015:25674024|25675631",4,8,10
"3179","scaffold0015:2631352|2639665",8,7,5
"3180","scaffold0015:26375932|26377899",7,20,2
"3181","scaffold0015:28375476|28396408",4,6,5
"3182","scaffold0015:28510123|28519375",7,6,10
"3183","scaffold0015:28510123|28543592",9,22,14
"3184","scaffold0015:28519210|28543592",14,30,22
"3185","scaffold0015:28533720|28543592",29,21,37
"3186","scaffold0015:29680945|29682128",4,12,2
"3187","scaffold0015:29793725|29802362",38,10,21
"3188","scaffold0015:29793725|29830569",7,11,4
"3189","scaffold0015:2993147|2998122",15,10,8
"3190","scaffold0015:2994532|2998122",51,69,72
"3191","scaffold0015:30377693|30382854",3,19,11
"3192","scaffold0015:30377693|30382894",45,70,52
"3193","scaffold0015:31400681|31416698",3,4,2
"3194","scaffold0015:3171281|3172858",8,3,16
"3195","scaffold0015:31814050|31819666",18,21,10
"3196","scaffold0015:31814050|31830596",12,16,6
"3197","scaffold0015:31814050|31839705",54,72,60
"3198","scaffold0015:3183360|3185443",18,19,4
"3199","scaffold0015:32008881|32009156",6,12,7
"3200","scaffold0015:32728056|32742489",2,2,5
"3201","scaffold0015:32975913|32989765",20,12,12
"3202","scaffold0015:32975913|33012080",8,2,6
"3203","scaffold0015:33000678|33002933",13,19,18
"3204","scaffold0015:33004485|33005733",12,48,32
"3205","scaffold0015:33166711|33166961",2,7,2
"3206","scaffold0015:33166711|33198104",49,21,10
"3207","scaffold0015:33197398|33198104",29,28,49
"3208","scaffold0015:33284852|33285784",21,14,6
"3209","scaffold0015:3333113|3335361",12,7,10
"3210","scaffold0015:33364227|33364973",42,51,47
"3211","scaffold0015:33687591|33687824",52,85,61
"3212","scaffold0015:33687591|33692645",2,5,2
"3213","scaffold0015:33694682|33696545",3,4,4
"3214","scaffold0015:33800566|33801894",10,13,2
"3215","scaffold0015:33893140|33959561",6,10,6
"3216","scaffold0015:34334580|34336583",8,7,9
"3217","scaffold0015:34494626|34494816",10,17,25
"3218","scaffold0015:34761624|34770184",4,9,4
"3219","scaffold0015:34761624|34779660",8,4,8
"3220","scaffold0015:34770066|34779660",4,3,14
"3221","scaffold0015:34778960|34779660",2,3,13
"3222","scaffold0015:355009|356197",127,139,184
"3223","scaffold0015:35615728|35617037",4,2,3
"3224","scaffold0015:35658741|35662597",5,2,9
"3225","scaffold0015:35662099|35662597",44,45,62
"3226","scaffold0015:35696888|35701406",2,4,2
"3227","scaffold0015:35724416|35736522",17,7,21
"3228","scaffold0015:35954738|35956195",8,5,6
"3229","scaffold0015:3596794|3597981",34,20,27
"3230","scaffold0015:35974102|35974849",11,15,8
"3231","scaffold0015:36031044|36031329",16,5,5
"3232","scaffold0015:36032713|36034465",56,23,63
"3233","scaffold0015:36120494|36122097",5,12,10
"3234","scaffold0015:36181857|36183437",8,5,11
"3235","scaffold0015:36210885|36211797",149,187,136
"3236","scaffold0015:36637590|36644448",48,29,20
"3237","scaffold0015:36637590|36667671",4,4,2
"3238","scaffold0015:36656147|36671818",2,6,4
"3239","scaffold0015:39564580|39566644",5,3,6
"3240","scaffold0015:39764477|39777465",12,7,21
"3241","scaffold0015:39831151|39833912",36,34,16
"3242","scaffold0015:40097050|40103898",6,19,27
"3243","scaffold0015:401800|403968",2,4,9
"3244","scaffold0015:40183100|40185377",21,31,10
"3245","scaffold0015:40183100|40203511",10,4,11
"3246","scaffold0015:40287253|40288593",2,2,6
"3247","scaffold0015:40287253|40288646",9,3,17
"3248","scaffold0015:43203475|43204005",2,23,12
"3249","scaffold0015:43206457|43212714",2,4,9
"3250","scaffold0015:43211972|43212714",17,29,44
"3251","scaffold0015:43277135|43278861",169,281,169
"3252","scaffold0015:44045123|44046587",4,3,2
"3253","scaffold0015:44078368|44086581",6,10,2
"3254","scaffold0015:44369077|44369956",3,5,10
"3255","scaffold0015:44369077|44373856",7,12,2
"3256","scaffold0015:44774563|44774902",17,15,23
"3257","scaffold0015:44829952|44832709",7,2,3
"3258","scaffold0015:49404100|49405444",3,7,13
