"gene_id","new_gene_name","identity","evalue","bitscore","ref_species","ref_gene_id","original_name"
"ENSMFUG00012012900244","RIT2",94.245,1.03e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.03e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.03e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.21e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.21e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.21e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.21e-76,248,"mma","ENSMMUG00000038452.2","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.23e-76,248,"hsa","ENSG00000152214.14","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.23e-76,248,"hsa","ENSG00000152214.14","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.23e-76,248,"hsa","ENSG00000152214.14","novel_gene_301_5d769ab4"
"ENSMFUG00012012900244","RIT2",94.245,1.23e-76,248,"hsa","ENSG00000152214.14","novel_gene_301_5d769ab4"
"ENSMFUG00012014400244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014400244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_1363_5d71f2e7"
"ENSMFUG00012014500244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.73e-136,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012014500244","FHOD3",88.487,3.68e-134,465,"hsa","ENSG00000134775.16","novel_gene_270_5d846b90"
"ENSMFUG00012019600034","UNKNOWN",53.947,6.1e-18,74.7,"mma","ENSMMUG00000060170.1","novel_gene_576_5d71f2e7"
"ENSMFUG00012019800244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_1543_5d71f2e7"
"ENSMFUG00012019800244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_1543_5d71f2e7"
"ENSMFUG00012019800244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_1543_5d71f2e7"
"ENSMFUG00012019800244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_1543_5d71f2e7"
"ENSMFUG00012019900244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_290_5d846b90"
"ENSMFUG00012019900244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_290_5d846b90"
"ENSMFUG00012019900244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_290_5d846b90"
"ENSMFUG00012019900244","ZNF521",99.237,0,2703,"mma","ENSMMUG00000008600.4","novel_gene_290_5d846b90"
"ENSMFUG00012022900244","USP14",99.045,0,644,"mma","ENSMMUG00000004660.4","novel_gene_1557_5d71f2e7"
"ENSMFUG00012022900244","USP14",99.045,0,644,"mma","ENSMMUG00000004660.4","novel_gene_1557_5d71f2e7"
"ENSMFUG00012022900244","USP14",99.045,0,644,"hsa","ENSG00000101557.15","novel_gene_1557_5d71f2e7"
"ENSMFUG00012022900244","USP14",99.045,0,644,"hsa","ENSG00000101557.15","novel_gene_1557_5d71f2e7"
"ENSMFUG00012026100244","PTPRM",98.137,0,3001,"hsa","ENSG00000173482.17","novel_gene_1563_5d71f2e7"
"ENSMFUG00012026100244","PTPRM",98.137,0,3001,"hsa","ENSG00000173482.17","novel_gene_1563_5d71f2e7"
"ENSMFUG00012026200244","PTPRM",98.137,0,3001,"hsa","ENSG00000173482.17","novel_gene_296_5d846b90"
"ENSMFUG00012026200244","PTPRM",98.137,0,3001,"hsa","ENSG00000173482.17","novel_gene_296_5d846b90"
"ENSMFUG00012027800244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027800244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_1409_5d71f2e7"
"ENSMFUG00012027900244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,8.31e-39,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012027900244","PIEZO2",87.209,1.02e-38,166,"hsa","ENSG00000154864.14","novel_gene_273_5d846b90"
"ENSMFUG00012032600094","UNKNOWN",55.046,2.52e-34,126,"mma","ENSMMUG00000059598.1","novel_gene_1305_5d71f2e7"
"ENSMFUG00012032600094","UNKNOWN",55.046,4.36e-34,126,"mma","ENSMMUG00000062510.1","novel_gene_1305_5d71f2e7"
"ENSMFUG00012042400244","PTPRT",98.232,0,2670,"hsa","ENSG00000196090.14","novel_gene_1613_5d71f2e7"
"ENSMFUG00012042501243","PTPRT",98.232,0,2670,"hsa","ENSG00000196090.14","novel_gene_305_5d846b90"
"ENSMFUG00012042600244","PTPRT",98.232,0,2670,"hsa","ENSG00000196090.14","novel_gene_316_5d769ab4"
"ENSMFUG00013001200244","GPC3",92.04,0,1152,"mma","ENSMMUG00000009622.4","novel_gene_199_5d769ab4"
"ENSMFUG00013001200244","GPC3",92.04,0,1152,"mma","ENSMMUG00000009622.4","novel_gene_199_5d769ab4"
"ENSMFUG00013001200244","GPC3",92.04,0,1152,"mma","ENSMMUG00000009622.4","novel_gene_199_5d769ab4"
"ENSMFUG00013001300244","GPC3",92.04,0,1152,"mma","ENSMMUG00000009622.4","novel_gene_904_5d71f2e7"
"ENSMFUG00013001300244","GPC3",92.04,0,1152,"mma","ENSMMUG00000009622.4","novel_gene_904_5d71f2e7"
"ENSMFUG00013001300244","GPC3",92.04,0,1152,"mma","ENSMMUG00000009622.4","novel_gene_904_5d71f2e7"
"ENSMFUG00013003100094","UNKNOWN",56.881,1.13e-35,130,"mma","ENSMMUG00000054580.1","novel_gene_201_5d71f2e7"
"ENSMFUG00013005900244","TENM1",96.706,0,5563,"hsa","ENSG00000009694.14","novel_gene_193_5d846b90"
"ENSMFUG00013011500244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_200_5d846b90"
"ENSMFUG00013011500244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_200_5d846b90"
"ENSMFUG00013011500244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_200_5d846b90"
"ENSMFUG00013011500244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_200_5d846b90"
"ENSMFUG00013011600244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_206_5d769ab4"
"ENSMFUG00013011600244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_206_5d769ab4"
"ENSMFUG00013011600244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_206_5d769ab4"
"ENSMFUG00013011600244","KLHL13",98.941,0,1371,"mma","ENSMMUG00000002293.4","novel_gene_206_5d769ab4"
"ENSMFUG00013015900244","COL4A6",82.387,0,2133,"mma","ENSMMUG00000007205.4","novel_gene_957_5d71f2e7"
"ENSMFUG00013015900244","COL4A6",82.387,0,2133,"mma","ENSMMUG00000007205.4","novel_gene_957_5d71f2e7"
"ENSMFUG00013015900244","COL4A6",82.387,0,2133,"mma","ENSMMUG00000007205.4","novel_gene_957_5d71f2e7"
"ENSMFUG00013016800074","UNKNOWN",52.564,1.72e-16,76.3,"mma","ENSMMUG00000054850.1","novel_gene_475_5d71f2e7"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_29_5d769ab4"
"ENSMFUG00013019100244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_29_5d769ab4"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","Il1rapl2",100,1.23e-30,134,"mmu","ENSMUSG00000059203.11","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_81_5d71f2e7"
"ENSMFUG00013019300244","IL1RAPL2",100,1.29e-30,134,"hsa","ENSG00000189108.14","novel_gene_81_5d71f2e7"
"ENSMFUG00013025801193","DIAPH2",94.915,3.77e-31,118,"mma","ENSMMUG00000020862.4","novel_gene_104_5d71f2e7"
"ENSMFUG00013025801193","DIAPH2",94.915,3.79e-31,118,"hsa","ENSG00000147202.19","novel_gene_104_5d71f2e7"
"ENSMFUG00013025801193","DIAPH2",94.915,3.83e-31,118,"hsa","ENSG00000147202.19","novel_gene_104_5d71f2e7"
"ENSMFUG00013025801193","DIAPH2",94.915,3.84e-31,118,"mma","ENSMMUG00000020862.4","novel_gene_104_5d71f2e7"
"ENSMFUG00013025801193","DIAPH2",94.915,4.02e-31,118,"mma","ENSMMUG00000020862.4","novel_gene_104_5d71f2e7"
"ENSMFUG00013027700024","UNKNOWN",57.042,4.04e-46,159,"mma","ENSMMUG00000050749.1","novel_gene_635_5d71f2e7"
"ENSMFUG00013027800244","Pcdh11x",84.704,0,1780,"mmu","ENSMUSG00000034755.20","novel_gene_109_5d71f2e7"
"ENSMFUG00013027800244","Pcdh11x",84.866,0,1780,"mmu","ENSMUSG00000034755.20","novel_gene_109_5d71f2e7"
"ENSMFUG00013028400054","UNKNOWN",60.606,8.71e-35,117,"mma","ENSMMUG00000060170.1","novel_gene_663_5d71f2e7"
"ENSMFUG00013029300044","UNKNOWN",60.825,8.39e-34,115,"mma","ENSMMUG00000060170.1","novel_gene_668_5d71f2e7"
"ENSMFUG00013031100244","Dach2",90.909,6.91e-94,320,"mmu","ENSMUSG00000025592.18","novel_gene_39_5d769ab4"
"ENSMFUG00013031100244","Dach2",90.909,6.91e-94,320,"mmu","ENSMUSG00000025592.18","novel_gene_39_5d769ab4"
"ENSMFUG00013031200244","Dach2",90.909,6.91e-94,320,"mmu","ENSMUSG00000025592.18","novel_gene_40_5d846b90"
"ENSMFUG00013031200244","Dach2",90.909,6.91e-94,320,"mmu","ENSMUSG00000025592.18","novel_gene_40_5d846b90"
"ENSMFUG00013031500244","CHM",88.208,0,1199,"hsa","ENSG00000188419.14","novel_gene_218_5d846b90"
"ENSMFUG00013031600244","CHM",88.208,0,1199,"hsa","ENSG00000188419.14","novel_gene_227_5d769ab4"
"ENSMFUG00013031800074","UNKNOWN",53.191,6.39e-22,91.3,"mma","ENSMMUG00000063249.1","novel_gene_700_5d71f2e7"
"ENSMFUG00013032200084","UNKNOWN",70.27,8.57e-48,164,"mma","ENSMMUG00000050100.1","novel_gene_720_5d71f2e7"
"ENSMFUG00013032500164","UNKNOWN",58.654,2.7e-31,114,"mma","ENSMMUG00000049561.1","novel_gene_728_5d71f2e7"
"ENSMFUG00013032500164","UNKNOWN",57.692,4.26e-31,114,"mma","ENSMMUG00000055120.1","novel_gene_728_5d71f2e7"
"ENSMFUG00013033200244","RPS6KA6",95.302,0,1487,"hsa","ENSG00000072133.12","novel_gene_1015_5d71f2e7"
"ENSMFUG00013033300244","RPS6KA6",95.302,0,1487,"hsa","ENSG00000072133.12","novel_gene_219_5d846b90"
"ENSMFUG00013033400244","RPS6KA6",95.302,0,1487,"hsa","ENSG00000072133.12","novel_gene_228_5d769ab4"
"ENSMFUG00013033600204","KIAA1191",73.944,1.53e-68,208,"hsa","ENSG00000122203.15","novel_gene_749_5d71f2e7"
"ENSMFUG00013033600204","KIAA1191",73.944,1.54e-67,208,"hsa","ENSG00000122203.15","novel_gene_749_5d71f2e7"
"ENSMFUG00013033600204","KIAA1191",73.944,1.54e-67,208,"hsa","ENSG00000122203.15","novel_gene_749_5d71f2e7"
"ENSMFUG00013033600204","KIAA1191",73.944,2.11e-67,208,"hsa","ENSG00000122203.15","novel_gene_749_5d71f2e7"
"ENSMFUG00013033600204","KIAA1191",73.944,2.11e-67,208,"hsa","ENSG00000122203.15","novel_gene_749_5d71f2e7"
"ENSMFUG00013033700084","UNKNOWN",50.467,6.27e-28,109,"mma","ENSMMUG00000057630.1","novel_gene_750_5d71f2e7"
"ENSMFUG00013037600094","UNKNOWN",62.385,8.08e-43,151,"mma","ENSMMUG00000054580.1","novel_gene_828_5d71f2e7"
"ENSMFUG00014003700244","Ralyl",98.837,3.64e-52,179,"mmu","ENSMUSG00000039717.17","novel_gene_7_5d846b90"
"ENSMFUG00014010200244","VPS13B",88.351,0,7370,"hsa","ENSG00000132549.20","novel_gene_108_5d769ab4"
"ENSMFUG00014010200244","VPS13B",88.351,0,7370,"hsa","ENSG00000132549.20","novel_gene_108_5d769ab4"
"ENSMFUG00014010300244","VPS13B",88.351,0,7370,"hsa","ENSG00000132549.20","novel_gene_342_5d71f2e7"
"ENSMFUG00014010300244","VPS13B",88.351,0,7370,"hsa","ENSG00000132549.20","novel_gene_342_5d71f2e7"
"ENSMFUG00014013700244","ZFPM2",93.136,0,2205,"mma","ENSMMUG00000007721.4","novel_gene_111_5d846b90"
"ENSMFUG00014013700244","ZFPM2",93.136,0,2205,"mma","ENSMMUG00000007721.4","novel_gene_111_5d846b90"
"ENSMFUG00014013800244","ZFPM2",93.136,0,2205,"mma","ENSMMUG00000007721.4","novel_gene_114_5d769ab4"
"ENSMFUG00014013800244","ZFPM2",93.136,0,2205,"mma","ENSMMUG00000007721.4","novel_gene_114_5d769ab4"
"ENSMFUG00014023300244","RPL29",63.636,7.52e-40,133,"hsa","ENSG00000162244.12","novel_gene_1203_5d71f2e7"
"ENSMFUG00014023300244","RPL29",63.636,7.52e-40,133,"hsa","ENSG00000162244.12","novel_gene_1203_5d71f2e7"
"ENSMFUG00014023300244","RPL29",63.636,7.52e-40,133,"hsa","ENSG00000162244.12","novel_gene_1203_5d71f2e7"
"ENSMFUG00014023300244","RPL29",63.636,7.52e-40,133,"hsa","ENSG00000162244.12","novel_gene_1203_5d71f2e7"
"ENSMFUG00014023300244","RPL29",63.636,7.52e-40,133,"hsa","ENSG00000162244.12","novel_gene_1203_5d71f2e7"
"ENSMFUG00014040000244","KPNA7",72.34,3.05e-41,144,"hsa","ENSG00000185467.8","novel_gene_1676_5d71f2e7"
"ENSMFUG00014040000244","KPNA7",72.34,3.05e-41,144,"hsa","ENSG00000185467.8","novel_gene_1676_5d71f2e7"
"ENSMFUG00014040000244","KPNA7",72.34,3.05e-41,144,"hsa","ENSG00000284068.1","novel_gene_1676_5d71f2e7"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005400244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_300_5d846b90"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015005500244","RYR3",91.304,4.61e-145,520,"hsa","ENSG00000198838.15","novel_gene_313_5d769ab4"
"ENSMFUG00015015100244","UBR1",94.186,1.36e-47,184,"hsa","ENSG00000159459.12","novel_gene_1756_5d71f2e7"
"ENSMFUG00015018600174","UNKNOWN",64.646,5.88e-38,132,"mma","ENSMMUG00000062329.1","novel_gene_328_5d71f2e7"
"ENSMFUG00015021800094","UNKNOWN",81.169,4.49e-82,259,"mma","ENSMMUG00000051314.1","novel_gene_386_5d71f2e7"
"ENSMFUG00015025900084","UNKNOWN",53.285,2.08e-39,142,"mma","ENSMMUG00000051924.1","novel_gene_1327_5d71f2e7"
"ENSMFUG00015027300244","UNC13C",93.099,0,4236,"hsa","ENSG00000137766.18","novel_gene_278_5d846b90"
"ENSMFUG00015027300244","UNC13C",93.099,0,4236,"hsa","ENSG00000137766.18","novel_gene_278_5d846b90"
"ENSMFUG00015027400244","UNC13C",93.099,0,4236,"hsa","ENSG00000137766.18","novel_gene_292_5d769ab4"
"ENSMFUG00015027400244","UNC13C",93.099,0,4236,"hsa","ENSG00000137766.18","novel_gene_292_5d769ab4"
"ENSMFUG00015029100244","TCF12",98.3,0,1409,"hsa","ENSG00000140262.18","novel_gene_1469_5d71f2e7"
"ENSMFUG00015029100244","TCF12",98.3,0,1409,"hsa","ENSG00000140262.18","novel_gene_1469_5d71f2e7"
"ENSMFUG00015029100244","TCF12",98.3,0,1409,"hsa","ENSG00000140262.18","novel_gene_1469_5d71f2e7"
"ENSMFUG00015029100244","TCF12",98.3,0,1409,"hsa","ENSG00000140262.18","novel_gene_1469_5d71f2e7"
"ENSMFUG00015029100244","TCF12",98.3,0,1409,"hsa","ENSG00000140262.18","novel_gene_1469_5d71f2e7"
