"gene_id","new_gene_name","identity","evalue","bitscore","ref_species","ref_gene_id","original_name"
"ENSMPIG00011009500244","GLI3",86.181,0,2694,"hsa","ENSG00000106571.15","novel_gene_36_62831269"
"ENSMPIG00011009500244","GLI3",86.181,0,2694,"hsa","ENSG00000106571.15","novel_gene_36_62831269"
"ENSMPIG00011009500244","GLI3",86.181,0,2694,"hsa","ENSG00000106571.15","novel_gene_36_62831269"
"ENSMPIG00011009500244","GLI3",86.181,0,2694,"hsa","ENSG00000106571.15","novel_gene_36_62831269"
"ENSMPIG00011010100224","SUGCT",88.235,1.17e-20,100,"hsa","ENSG00000175600.16","novel_gene_391_62831269"
"ENSMPIG00011010100224","SUGCT",88.235,1.43e-20,100,"hsa","ENSG00000175600.16","novel_gene_391_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011016700244","MAGI2",98.131,4.7e-136,442,"hsa","ENSG00000187391.23","novel_gene_400_62831269"
"ENSMPIG00011017600244","PDE1C",92.358,0,1446,"hsa","ENSG00000154678.18","novel_gene_57_62831269"
"ENSMPIG00011026400244","CRPPA",84.494,0,546,"hsa","ENSG00000214960.11","novel_gene_183_627a1eab"
"ENSMPIG00011026500244","CRPPA",84.494,0,546,"hsa","ENSG00000214960.11","novel_gene_76_62831269"
"ENSMPIG00011026800194","AGMO",86.517,0,808,"hsa","ENSG00000187546.14","novel_gene_186_627a1eab"
"ENSMPIG00011026900194","AGMO",86.517,0,808,"hsa","ENSG00000187546.14","novel_gene_77_62831269"
"ENSMPIG00011036000244","CACNA2D1",97.059,0,2204,"hsa","ENSG00000153956.17","novel_gene_238_627a1eab"
"ENSMPIG00011051100244","PLXNA4",97.307,0,3855,"mma","ENSMMUG00000005127.4","novel_gene_293_627a1eab"
"ENSMPIG00011058200244","CADPS2",96.251,0,2613,"mma","ENSMMUG00000021543.4","novel_gene_325_627a1eab"
"ENSMPIG00011059200244","CPED1",72.414,5.44e-31,135,"hsa","ENSG00000106034.18","novel_gene_429_62831269"
"ENSMPIG00011059200244","CPED1",73.563,3.26e-30,135,"mma","ENSMMUG00000002435.4","novel_gene_429_62831269"
"ENSMPIG00011059200244","CPED1",75,5.71e-30,135,"mma","ENSMMUG00000002435.4","novel_gene_429_62831269"
"ENSMPIG00011059200244","CPED1",73.563,3.47e-30,135,"mma","ENSMMUG00000002435.4","novel_gene_429_62831269"
"ENSMPIG00011059200244","CPED1",75,6.03e-30,135,"mma","ENSMMUG00000002435.4","novel_gene_429_62831269"
"ENSMPIG00011061100244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_1976_627a1eab"
"ENSMPIG00011061100244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_1976_627a1eab"
"ENSMPIG00011061100244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_1976_627a1eab"
"ENSMPIG00011061100244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_1976_627a1eab"
"ENSMPIG00011061100244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_1976_627a1eab"
"ENSMPIG00011061200244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_431_62831269"
"ENSMPIG00011061200244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_431_62831269"
"ENSMPIG00011061200244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_431_62831269"
"ENSMPIG00011061200244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_431_62831269"
"ENSMPIG00011061200244","ST7",100,5.53e-27,114,"hsa","ENSG00000004866.22","novel_gene_431_62831269"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068102243","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_1984_627a1eab"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068200244","KMT2C",78.683,0,926,"mma","ENSMMUG00000007212.4","novel_gene_432_62831269"
"ENSMPIG00011068800244","Dpp6",87.529,0,1587,"mmu","ENSMUSG00000061576.16","novel_gene_143_62831269"
"ENSMPIG00012005500244","PLCL1",93.613,0,2110,"mma","ENSMMUG00000012822.4","novel_gene_19_62831269"
"ENSMPIG00012009800104","UNKNOWN",67.188,2.12e-126,377,"mma","ENSMMUG00000050731.1","novel_gene_86_627a1eab"
"ENSMPIG00012011000244","PARD3B",87.635,0,2055,"mma","ENSMMUG00000014814.4","novel_gene_41_62831269"
"ENSMPIG00012014900234","SPAG16",78.922,0,1053,"hsa","ENSG00000144451.20","novel_gene_53_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012016700244","TNS1",86.339,0,883,"mma","ENSMMUG00000013785.4","novel_gene_379_62831269"
"ENSMPIG00012028000244","DIS3L2",86.982,0,1563,"hsa","ENSG00000144535.20","novel_gene_228_627a1eab"
"ENSMPIG00012028000244","DIS3L2",86.982,0,1563,"hsa","ENSG00000144535.20","novel_gene_228_627a1eab"
"ENSMPIG00012028000244","DIS3L2",86.982,0,1563,"hsa","ENSG00000144535.20","novel_gene_228_627a1eab"
"ENSMPIG00012039016233","TTN",86.014,0,9773,"hsa","ENSG00000155657.29","novel_gene_289_627a1eab"
"ENSMPIG00012049000244","KCNH7",94.426,0,2311,"hsa","ENSG00000184611.14","novel_gene_136_62831269"
"ENSMPIG00012051100244","PKP4",91.878,8.16e-100,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,8.16e-100,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,8.16e-100,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,8.16e-100,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,1.17e-99,354,"mma","ENSMMUG00000011638.4","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,1.17e-99,354,"mma","ENSMMUG00000011638.4","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,1.17e-99,354,"mma","ENSMMUG00000011638.4","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,1.17e-99,354,"mma","ENSMMUG00000011638.4","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,2.37e-99,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,2.37e-99,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,2.37e-99,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012051100244","PKP4",91.878,2.37e-99,354,"hsa","ENSG00000144283.23","novel_gene_1873_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012052700244","GALNT13",94.805,4.96e-36,145,"mma","ENSMMUG00000055468.1","novel_gene_1879_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.75e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,3.9e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.14e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","FMNL2",94.231,4.25e-20,103,"mma","ENSMMUG00000031452.3","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012053600244","Fmnl2",94.231,4.25e-20,103,"mmu","ENSMUSG00000036053.19","novel_gene_1883_627a1eab"
"ENSMPIG00012056500244","ARHGAP15",93.651,1.44e-27,122,"hsa","ENSG00000075884.14","novel_gene_1893_627a1eab"
"ENSMPIG00012057000244","LRP1B",94.955,0,8927,"mma","ENSMMUG00000009885.4","novel_gene_149_62831269"
"ENSMPIG00012058000244","THSD7B",78.571,2.9e-37,157,"hsa","ENSG00000144229.13","novel_gene_1898_627a1eab"
"ENSMPIG00013005101113","UNKNOWN",68.539,2.71e-134,398,"mma","ENSMMUG00000060115.1","novel_gene_831_627a1eab"
"ENSMPIG00013010100244","ADAMTSL1",83.979,0,640,"mma","ENSMMUG00000044658.2","novel_gene_18_62831269"
"ENSMPIG00013010100244","ADAMTSL1",83.979,0,640,"mma","ENSMMUG00000044658.2","novel_gene_18_62831269"
"ENSMPIG00013010100244","ADAMTSL1",83.979,0,640,"mma","ENSMMUG00000044658.2","novel_gene_18_62831269"
"ENSMPIG00013010100244","ADAMTSL1",83.979,0,640,"mma","ENSMMUG00000044658.2","novel_gene_18_62831269"
"ENSMPIG00013010701243","BNC2",97.063,0,1589,"mma","ENSMMUG00000001141.4","novel_gene_168_62831269"
"ENSMPIG00013012100244","Nfib",100,0,1087,"mmu","ENSMUSG00000008575.18","novel_gene_455_627a1eab"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013018600244","TRPM3",100,4.7e-42,159,"hsa","ENSG00000083067.27","novel_gene_40_62831269"
"ENSMPIG00013020700244","PCSK5",86.282,0,3278,"hsa","ENSG00000099139.14","novel_gene_181_62831269"
"ENSMPIG00013021200244","PRUNE2",71.48,0,2972,"hsa","ENSG00000106772.19","novel_gene_121_627a1eab"
"ENSMPIG00013021200244","PRUNE2",71.48,0,2972,"hsa","ENSG00000106772.19","novel_gene_121_627a1eab"
"ENSMPIG00013021200244","PRUNE2",71.48,0,2972,"hsa","ENSG00000106772.19","novel_gene_121_627a1eab"
"ENSMPIG00013042000244","PALM2AKAP2",86.305,0,2227,"mma","ENSMMUG00000002361.4","novel_gene_189_62831269"
"ENSMPIG00013044000174","UNKNOWN",56.429,7.01e-52,167,"mma","ENSMMUG00000056375.1","novel_gene_1960_627a1eab"
"ENSMPIG00013044000174","UNKNOWN",56.429,3.79e-51,167,"mma","ENSMMUG00000057223.1","novel_gene_1960_627a1eab"
"ENSMPIG00013044000174","UNKNOWN",56.429,4.08e-51,167,"mma","ENSMMUG00000064366.1","novel_gene_1960_627a1eab"
"ENSMPIG00013044000174","UNKNOWN",56.429,4.26e-51,167,"mma","ENSMMUG00000053141.1","novel_gene_1960_627a1eab"
"ENSMPIG00013046800244","OR1J2",72.477,2.24e-106,311,"hsa","ENSG00000197233.7","novel_gene_250_627a1eab"
"ENSMPIG00013048500174","UNKNOWN",56.429,1.91e-53,172,"mma","ENSMMUG00000056683.1","novel_gene_1571_627a1eab"
"ENSMPIG00013050200244","Astn2",95.126,0,2659,"mmu","ENSMUSG00000028373.17","novel_gene_579_627a1eab"
"ENSMPIG00013050200244","ASTN2",95.759,0,2659,"mma","ENSMMUG00000013105.4","novel_gene_579_627a1eab"
"ENSMPIG00013052800244","DENND1A",78.697,6.44e-156,511,"hsa","ENSG00000119522.18","novel_gene_106_62831269"
"ENSMPIG00013052800244","DENND1A",78.697,3.89e-155,511,"hsa","ENSG00000119522.18","novel_gene_106_62831269"
"ENSMPIG00014011400244","ATRNL1",74.038,2.32e-43,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,2.32e-43,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,2.32e-43,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,2.32e-43,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,2.32e-43,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,2.32e-43,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,1.58e-42,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
"ENSMPIG00014011400244","ATRNL1",74.038,1.58e-42,168,"hsa","ENSG00000107518.18","novel_gene_1689_627a1eab"
